K,k,size,accuracy,precision,recall,f1
10.0,1.0,210.0,0.7142857142857143,0.7380952380952381,0.7142857142857143,0.7120181405895691
10.0,1.0,210.0,0.7142857142857143,0.7809523809523808,0.7142857142857143,0.7201058201058201
10.0,1.0,210.0,0.6666666666666666,0.7261904761904762,0.6666666666666666,0.6634920634920635
10.0,1.0,210.0,0.5238095238095238,0.5444444444444445,0.5238095238095238,0.4936507936507937
10.0,1.0,210.0,0.8571428571428571,0.9404761904761905,0.8571428571428571,0.8684807256235827
10.0,1.0,210.0,0.6666666666666666,0.7653061224489794,0.6666666666666666,0.6555555555555556
10.0,1.0,210.0,0.6666666666666666,0.7380952380952381,0.6666666666666666,0.6751526251526252
10.0,1.0,210.0,0.8571428571428571,0.9166666666666666,0.8571428571428571,0.8526077097505669
10.0,1.0,220.0,0.6363636363636364,0.7045454545454546,0.6363636363636364,0.6106060606060605
10.0,1.0,220.0,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.6264069264069264
10.0,1.0,220.0,0.7727272727272727,0.856060606060606,0.7727272727272727,0.7393939393939394
10.0,1.0,220.0,0.7727272727272727,0.7977272727272727,0.7727272727272727,0.771969696969697
10.0,1.0,220.0,0.6363636363636364,0.681060606060606,0.6363636363636364,0.6116883116883116
10.0,1.0,220.0,0.8636363636363636,0.8106060606060606,0.8636363636363636,0.8303030303030302
10.0,1.0,220.0,0.6363636363636364,0.6401515151515151,0.6363636363636364,0.6145021645021645
10.0,1.0,220.0,0.5454545454545454,0.5795454545454546,0.5454545454545454,0.5432900432900433
10.0,1.0,220.0,0.6363636363636364,0.6704545454545454,0.6363636363636364,0.6244588744588744
10.0,1.0,220.0,0.8636363636363636,0.9204545454545454,0.8636363636363636,0.8744588744588744
10.0,1.0,230.0,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5420289855072464
10.0,1.0,230.0,0.5652173913043478,0.6079710144927537,0.5652173913043478,0.5605590062111802
10.0,1.0,230.0,0.7391304347826086,0.8949275362318841,0.7391304347826086,0.7545454545454546
10.0,1.0,230.0,0.6956521739130435,0.7855072463768116,0.6956521739130435,0.7104899930986888
10.0,1.0,230.0,0.6521739130434783,0.7536231884057972,0.6521739130434783,0.6629399585921326
10.0,1.0,230.0,0.6956521739130435,0.782608695652174,0.6956521739130435,0.6942028985507246
10.0,1.0,230.0,0.7391304347826086,0.855072463768116,0.7391304347826086,0.7695652173913045
10.0,1.0,230.0,0.6521739130434783,0.717391304347826,0.6521739130434783,0.6565217391304348
10.0,1.0,230.0,0.6521739130434783,0.6065217391304347,0.6521739130434783,0.6266390614216701
10.0,1.0,230.0,0.6956521739130435,0.6376811594202898,0.6956521739130435,0.653416149068323
10.0,1.0,240.0,0.625,0.6875,0.625,0.6361111111111112
10.0,1.0,240.0,0.375,0.4166666666666667,0.375,0.36329365079365084
10.0,1.0,240.0,0.625,0.7638888888888888,0.625,0.6527777777777778
10.0,1.0,240.0,0.6666666666666666,0.7604166666666666,0.6666666666666666,0.6626984126984127
10.0,1.0,240.0,0.7916666666666666,0.8333333333333334,0.7916666666666666,0.8027777777777777
10.0,1.0,240.0,0.5416666666666666,0.611111111111111,0.5416666666666666,0.544047619047619
10.0,1.0,240.0,0.5833333333333334,0.6576388888888889,0.5833333333333334,0.5765873015873015
10.0,1.0,240.0,0.5,0.517361111111111,0.5,0.4936507936507937
10.0,1.0,240.0,0.6666666666666666,0.7027777777777778,0.6666666666666666,0.6537037037037037
10.0,1.0,240.0,0.625,0.6604166666666667,0.625,0.6201388888888889
10.0,1.0,250.0,0.72,0.7553333333333333,0.72,0.718095238095238
10.0,1.0,250.0,0.72,0.7466666666666666,0.72,0.7040000000000001
10.0,1.0,250.0,0.68,0.7,0.68,0.6403809523809524
10.0,1.0,250.0,0.88,0.9333333333333332,0.88,0.8906666666666666
10.0,1.0,250.0,0.6,0.8434285714285714,0.6,0.6080779220779221
10.0,1.0,250.0,0.6,0.718,0.6,0.6372698412698413
10.0,1.0,250.0,0.8,0.7666666666666667,0.8,0.7721212121212122
10.0,1.0,250.0,0.68,0.64,0.68,0.6387705627705628
10.0,1.0,250.0,0.56,0.6466666666666667,0.56,0.5504761904761906
10.0,1.0,250.0,0.76,0.93,0.76,0.8081904761904761
10.0,1.0,260.0,0.7307692307692307,0.7435897435897437,0.7307692307692307,0.7192307692307693
10.0,1.0,260.0,0.6538461538461539,0.6525641025641025,0.6538461538461539,0.6402625152625152
10.0,1.0,260.0,0.6923076923076923,0.766025641025641,0.6923076923076923,0.704029304029304
10.0,1.0,260.0,0.6153846153846154,0.6428571428571429,0.6153846153846154,0.6117549117549118
10.0,1.0,260.0,0.46153846153846156,0.4525641025641026,0.46153846153846156,0.4369047619047619
10.0,1.0,260.0,0.6923076923076923,0.8173076923076923,0.6923076923076923,0.7322344322344322
10.0,1.0,260.0,0.7692307692307693,0.814102564102564,0.7692307692307693,0.7805860805860807
10.0,1.0,260.0,0.6923076923076923,0.8192307692307692,0.6923076923076923,0.7240592740592741
10.0,1.0,260.0,0.7307692307692307,0.8326923076923076,0.7307692307692307,0.7551141166525781
10.0,1.0,260.0,0.7692307692307693,0.8974358974358974,0.7692307692307693,0.7974358974358975
10.0,1.0,270.0,0.6666666666666666,0.8271604938271605,0.6666666666666666,0.6821869488536154
10.0,1.0,270.0,0.7407407407407407,0.7592592592592593,0.7407407407407407,0.7407407407407406
10.0,1.0,270.0,0.5555555555555556,0.7314814814814814,0.5555555555555556,0.5477072310405644
10.0,1.0,270.0,0.7777777777777778,0.8271604938271605,0.7777777777777778,0.7760141093474425
10.0,1.0,270.0,0.6666666666666666,0.7901234567901234,0.6666666666666666,0.6617283950617284
10.0,1.0,270.0,0.6666666666666666,0.728395061728395,0.6666666666666666,0.6790123456790125
10.0,1.0,270.0,0.5555555555555556,0.758641975308642,0.5555555555555556,0.544973544973545
10.0,1.0,270.0,0.5555555555555556,0.5925925925925926,0.5555555555555556,0.5561434450323339
10.0,1.0,270.0,0.7407407407407407,0.8024691358024691,0.7407407407407407,0.7442861665083886
10.0,1.0,270.0,0.7407407407407407,0.7419753086419753,0.7407407407407407,0.7246913580246915
10.0,1.0,280.0,0.7142857142857143,0.7547619047619047,0.7142857142857143,0.7076762523191095
10.0,1.0,280.0,0.6428571428571429,0.6619047619047619,0.6428571428571429,0.6275793650793651
10.0,1.0,280.0,0.75,0.8232142857142858,0.75,0.7495748299319728
10.0,1.0,280.0,0.6428571428571429,0.7168367346938774,0.6428571428571429,0.6484126984126984
10.0,1.0,280.0,0.7857142857142857,0.8316326530612245,0.7857142857142857,0.7811069882498455
10.0,1.0,280.0,0.6785714285714286,0.8392857142857143,0.6785714285714286,0.729591836734694
10.0,1.0,280.0,0.5357142857142857,0.6428571428571429,0.5357142857142857,0.5584415584415584
10.0,1.0,280.0,0.8571428571428571,0.9285714285714286,0.8571428571428571,0.8833333333333334
10.0,1.0,280.0,0.8928571428571429,0.8958333333333333,0.8928571428571429,0.8775510204081632
10.0,1.0,280.0,0.7857142857142857,0.8678571428571429,0.7857142857142857,0.8108766233766234
10.0,1.0,290.0,0.6206896551724138,0.5614942528735631,0.6206896551724138,0.5652983032293377
10.0,1.0,290.0,0.6896551724137931,0.7770114942528735,0.6896551724137931,0.710536398467433
10.0,1.0,290.0,0.7241379310344828,0.7482758620689655,0.7241379310344828,0.7206349206349206
10.0,1.0,290.0,0.7931034482758621,0.8563218390804598,0.7931034482758621,0.7805642633228839
10.0,1.0,290.0,0.6551724137931034,0.6691297208538588,0.6551724137931034,0.6342638204707169
10.0,1.0,290.0,0.6896551724137931,0.7816091954022988,0.6896551724137931,0.6966711449470071
10.0,1.0,290.0,0.7241379310344828,0.8011494252873562,0.7241379310344828,0.7364308105687416
10.0,1.0,290.0,0.6551724137931034,0.7482758620689655,0.6551724137931034,0.6513584117032394
10.0,1.0,290.0,0.6896551724137931,0.7770114942528735,0.6896551724137931,0.7029009304871373
10.0,1.0,290.0,0.7241379310344828,0.8057471264367816,0.7241379310344828,0.7167487684729064
