K,k,size,accuracy,precision,recall,f1
10.0,79.0,790.0,0.6455696202531646,0.6701217310859902,0.6455696202531646,0.6128666657882474
10.0,79.0,790.0,0.6708860759493671,0.6615106412574766,0.6708860759493671,0.6440767232319241
10.0,79.0,790.0,0.5949367088607594,0.781374321880651,0.5949367088607594,0.5919750081142486
10.0,79.0,790.0,0.620253164556962,0.7045694284618336,0.620253164556962,0.5894558605951011
10.0,80.0,800.0,0.75,0.8105357142857142,0.75,0.7448228160728162
10.0,80.0,800.0,0.7125,0.776083916083916,0.7125,0.7132532051282052
10.0,80.0,800.0,0.625,0.6815340909090909,0.625,0.6316945298853194
10.0,80.0,800.0,0.6375,0.6949134199134199,0.6375,0.6365007969971205
10.0,80.0,800.0,0.7875,0.8186839508530686,0.7875,0.7869222334682862
10.0,80.0,800.0,0.625,0.6344870407370407,0.625,0.6142787466157031
10.0,80.0,800.0,0.65,0.6839682539682539,0.65,0.6527661199095023
10.0,80.0,800.0,0.5875,0.6273327020202021,0.5875,0.580660491469315
10.0,80.0,800.0,0.6125,0.7332007575757575,0.6125,0.633895823379519
10.0,80.0,800.0,0.6375,0.6444280719280719,0.6375,0.6241870569044481
10.0,81.0,810.0,0.6666666666666666,0.6873216289882956,0.6666666666666666,0.6504475090033187
10.0,81.0,810.0,0.691358024691358,0.7304428767391731,0.691358024691358,0.6827163637621153
10.0,81.0,810.0,0.5185185185185185,0.6116533672089227,0.5185185185185185,0.517120111856954
10.0,81.0,810.0,0.7037037037037037,0.7844944150499706,0.7037037037037037,0.7055317002685424
10.0,81.0,810.0,0.6419753086419753,0.6883695865177346,0.6419753086419753,0.6431049786169613
10.0,81.0,810.0,0.6296296296296297,0.7073757860794898,0.6296296296296297,0.628875292993234
10.0,81.0,810.0,0.6296296296296297,0.7198403790996384,0.6296296296296297,0.6333152840950113
10.0,81.0,810.0,0.5925925925925926,0.6431360135063838,0.5925925925925926,0.5789129107842559
10.0,81.0,810.0,0.7160493827160493,0.8089359200470313,0.7160493827160493,0.7207495863842612
10.0,81.0,810.0,0.6419753086419753,0.6613222168777724,0.6419753086419753,0.6387147831592276
10.0,82.0,820.0,0.6341463414634146,0.7055929842515208,0.6341463414634146,0.6288783330672735
10.0,82.0,820.0,0.5853658536585366,0.5969595445205201,0.5853658536585366,0.5653862132918336
10.0,82.0,820.0,0.6463414634146342,0.7521680216802169,0.6463414634146342,0.6513759236140872
10.0,82.0,820.0,0.6097560975609756,0.6549070847851335,0.6097560975609756,0.5850148567735217
10.0,82.0,820.0,0.5975609756097561,0.6723357604455166,0.5975609756097561,0.5817690332773773
10.0,82.0,820.0,0.5853658536585366,0.6809054766371839,0.5853658536585366,0.5772071531378334
10.0,82.0,820.0,0.6707317073170732,0.6850948509485095,0.6707317073170732,0.6665646900608767
10.0,82.0,820.0,0.6097560975609756,0.7287095795166096,0.6097560975609756,0.6051989838840316
10.0,82.0,820.0,0.6219512195121951,0.7557425805901415,0.6219512195121951,0.6205188877589392
10.0,82.0,820.0,0.6707317073170732,0.779965156794425,0.6707317073170732,0.6783311451126932
10.0,83.0,830.0,0.5060240963855421,0.5275166600467805,0.5060240963855421,0.4819320994743914
10.0,83.0,830.0,0.6867469879518072,0.7245410212277682,0.6867469879518072,0.6826141608676352
10.0,83.0,830.0,0.7108433734939759,0.7250821467688938,0.7108433734939759,0.7001856858705305
10.0,83.0,830.0,0.6746987951807228,0.6937751004016064,0.6746987951807228,0.6637966347259301
10.0,83.0,830.0,0.6746987951807228,0.7180631283040921,0.6746987951807228,0.670947426067908
10.0,83.0,830.0,0.7108433734939759,0.7394742473055727,0.7108433734939759,0.7036593902453679
10.0,83.0,830.0,0.6746987951807228,0.7193696531045929,0.6746987951807228,0.6705388775290674
10.0,83.0,830.0,0.6385542168674698,0.6836963237565647,0.6385542168674698,0.6251404442888646
10.0,83.0,830.0,0.6144578313253012,0.6586919104991394,0.6144578313253012,0.611413992069742
10.0,83.0,830.0,0.6746987951807228,0.6914915071541577,0.6746987951807228,0.6679236103272808
10.0,84.0,840.0,0.5714285714285714,0.6054945054945055,0.5714285714285714,0.5479194016788002
10.0,84.0,840.0,0.7142857142857143,0.7332882395382395,0.7142857142857143,0.7143577430972389
10.0,84.0,840.0,0.6547619047619048,0.7063939037153323,0.6547619047619048,0.6534612213183641
10.0,84.0,840.0,0.6904761904761905,0.6824507833436405,0.6904761904761905,0.6713267107288846
10.0,84.0,840.0,0.6904761904761905,0.6934360282574569,0.6904761904761905,0.6811761068063591
10.0,84.0,840.0,0.7142857142857143,0.7499613481756339,0.7142857142857143,0.7148706986168286
10.0,84.0,840.0,0.6071428571428571,0.6228913282484712,0.6071428571428571,0.6083144302378047
10.0,84.0,840.0,0.5714285714285714,0.6311791383219955,0.5714285714285714,0.5665176139105528
10.0,84.0,840.0,0.6904761904761905,0.7948270975056689,0.6904761904761905,0.6951816299642386
10.0,84.0,840.0,0.6666666666666666,0.72252331002331,0.6666666666666666,0.6532053416649417
10.0,85.0,850.0,0.5647058823529412,0.6186554621848739,0.5647058823529412,0.567545447328729
10.0,85.0,850.0,0.5529411764705883,0.6722192513368984,0.5529411764705883,0.5625510898175259
10.0,85.0,850.0,0.6941176470588235,0.7267955900308841,0.6941176470588235,0.6982914446100846
10.0,85.0,850.0,0.6588235294117647,0.6489075630252101,0.6588235294117647,0.6361071608130432
10.0,85.0,850.0,0.6,0.7618401206636501,0.6,0.6114723716348509
10.0,85.0,850.0,0.6588235294117647,0.7103374076903489,0.6588235294117647,0.6611612653317261
10.0,85.0,850.0,0.6470588235294118,0.7116013071895424,0.6470588235294118,0.6589026819400633
10.0,85.0,850.0,0.6470588235294118,0.7173423308717426,0.6470588235294118,0.6554619925773514
10.0,85.0,850.0,0.6470588235294118,0.6393720005484711,0.6470588235294118,0.6392062509214212
10.0,85.0,850.0,0.7176470588235294,0.7495378151260503,0.7176470588235294,0.7201884533733488
10.0,86.0,860.0,0.6511627906976745,0.7021330413772274,0.6511627906976745,0.6594072662004119
10.0,86.0,860.0,0.7209302325581395,0.763838971106413,0.7209302325581395,0.715083464946666
10.0,86.0,860.0,0.6627906976744186,0.7154585724353166,0.6627906976744186,0.6684565098669538
10.0,86.0,860.0,0.6744186046511628,0.7320430215779052,0.6744186046511628,0.6567362571337018
10.0,86.0,860.0,0.6627906976744186,0.7035281256211489,0.6627906976744186,0.6611378181814749
10.0,86.0,860.0,0.5581395348837209,0.6392328278956186,0.5581395348837209,0.5543030460951118
10.0,86.0,860.0,0.6627906976744186,0.6794296788482834,0.6627906976744186,0.658858104959336
10.0,86.0,860.0,0.6744186046511628,0.7185517970401691,0.6744186046511628,0.6710522036103432
10.0,86.0,860.0,0.6511627906976745,0.752798751635961,0.6511627906976745,0.6541248732281204
10.0,86.0,860.0,0.6395348837209303,0.7507382798080472,0.6395348837209303,0.6526976083891629
10.0,87.0,870.0,0.5862068965517241,0.6419134983790156,0.5862068965517241,0.5787847133621615
10.0,87.0,870.0,0.6896551724137931,0.716393823290375,0.6896551724137931,0.6929154685746978
10.0,87.0,870.0,0.6551724137931034,0.7130131362889983,0.6551724137931034,0.6338165108779802
10.0,87.0,870.0,0.6436781609195402,0.6726327312534209,0.6436781609195402,0.6344047545873104
10.0,87.0,870.0,0.7241379310344828,0.8073484625208764,0.7241379310344828,0.710357513670563
10.0,87.0,870.0,0.5977011494252874,0.6475661790316963,0.5977011494252874,0.5898966399163669
10.0,87.0,870.0,0.6551724137931034,0.6818637939327594,0.6551724137931034,0.6535114277264821
10.0,87.0,870.0,0.6781609195402298,0.7553001277139207,0.6781609195402298,0.6810117687595932
10.0,87.0,870.0,0.6436781609195402,0.7479123686020238,0.6436781609195402,0.65237089413591
10.0,87.0,870.0,0.7126436781609196,0.7168901660280971,0.7126436781609196,0.6997181672227275
10.0,88.0,880.0,0.5795454545454546,0.6141356749311295,0.5795454545454546,0.5657568369481324
10.0,88.0,880.0,0.6477272727272727,0.7163582944832945,0.6477272727272727,0.650383101267698
10.0,88.0,880.0,0.6704545454545454,0.7751207126207127,0.6704545454545454,0.6731935827330565
10.0,88.0,880.0,0.6590909090909091,0.7601319135410044,0.6590909090909091,0.6737357339630067
10.0,88.0,880.0,0.6363636363636364,0.6920063837677474,0.6363636363636364,0.6353224247450957
10.0,88.0,880.0,0.6477272727272727,0.7333964646464647,0.6477272727272727,0.6559895728626378
10.0,88.0,880.0,0.7613636363636364,0.8104166666666667,0.7613636363636364,0.7635478780653099
10.0,88.0,880.0,0.6590909090909091,0.6923086383313656,0.6590909090909091,0.6523890854424451
10.0,88.0,880.0,0.5681818181818182,0.625041380188439,0.5681818181818182,0.5639134111502533
10.0,88.0,880.0,0.6931818181818182,0.7222586441336442,0.6931818181818182,0.691804851924821
10.0,89.0,890.0,0.5280898876404494,0.6141265725535389,0.5280898876404494,0.5164643713688529
10.0,89.0,890.0,0.5955056179775281,0.7002509039025893,0.5955056179775281,0.60286783300663
10.0,89.0,890.0,0.7078651685393258,0.7333900805810918,0.7078651685393258,0.7106569477478346
10.0,89.0,890.0,0.6292134831460674,0.6882987175122007,0.6292134831460674,0.6305712570496722
10.0,89.0,890.0,0.651685393258427,0.6868477799879337,0.651685393258427,0.6398183494967227
10.0,89.0,890.0,0.6292134831460674,0.640010052369603,0.6292134831460674,0.6209529520233422
10.0,89.0,890.0,0.6292134831460674,0.7133639768471229,0.6292134831460674,0.6254272437595916
10.0,89.0,890.0,0.6067415730337079,0.5666666666666667,0.6067415730337079,0.5653077085180019
10.0,89.0,890.0,0.6292134831460674,0.7382168393404348,0.6292134831460674,0.6011702463362637
10.0,89.0,890.0,0.5393258426966292,0.5951038661712819,0.5393258426966292,0.5382153691208549
10.0,90.0,900.0,0.7111111111111111,0.6843915343915343,0.7111111111111111,0.6838435268435268
10.0,90.0,900.0,0.6666666666666666,0.7164806798140131,0.6666666666666666,0.6677363169809887
10.0,90.0,900.0,0.7,0.7765494309611957,0.7,0.7022275131511458
10.0,90.0,900.0,0.6333333333333333,0.641166395333062,0.6333333333333333,0.6234259531318354
10.0,90.0,900.0,0.5888888888888889,0.6453832124665458,0.5888888888888889,0.5870123079534844
10.0,90.0,900.0,0.6111111111111112,0.6475401069518717,0.6111111111111112,0.6015322536271969
10.0,90.0,900.0,0.6888888888888889,0.7360873694207027,0.6888888888888889,0.6895114933691234
10.0,90.0,900.0,0.6666666666666666,0.6815255731922398,0.6666666666666666,0.6580617204146616
10.0,90.0,900.0,0.7222222222222222,0.7723280423280424,0.7222222222222222,0.7211346581281223
10.0,90.0,900.0,0.7,0.7300785634118968,0.7,0.6896479593154784
10.0,91.0,910.0,0.7032967032967034,0.7157939282939282,0.7032967032967034,0.6981993864584957
10.0,91.0,910.0,0.5714285714285714,0.606959706959707,0.5714285714285714,0.5707377665069973
10.0,91.0,910.0,0.6263736263736264,0.6211582068724926,0.6263736263736264,0.5932288299935358
10.0,91.0,910.0,0.7032967032967034,0.7447215177984409,0.7032967032967034,0.7054505414205816
10.0,91.0,910.0,0.6593406593406593,0.6762428048142334,0.6593406593406593,0.6441748727463013
10.0,91.0,910.0,0.5054945054945055,0.6248559133174518,0.5054945054945055,0.5354362568648283
10.0,91.0,910.0,0.6153846153846154,0.6209591995306281,0.6153846153846154,0.602190251028332
10.0,91.0,910.0,0.6813186813186813,0.6966950631785797,0.6813186813186813,0.674218725173034
10.0,91.0,910.0,0.5934065934065934,0.6422614016020609,0.5934065934065934,0.5800267786965301
10.0,91.0,910.0,0.7252747252747253,0.7403560724989297,0.7252747252747253,0.7170193929438741
10.0,92.0,920.0,0.6195652173913043,0.6643506307765461,0.6195652173913043,0.6094013376123807
10.0,92.0,920.0,0.6956521739130435,0.7223233288450679,0.6956521739130435,0.6959501850806198
10.0,92.0,920.0,0.6304347826086957,0.6302795031055901,0.6304347826086957,0.6192651360843581
10.0,92.0,920.0,0.7065217391304348,0.7091979578392622,0.7065217391304348,0.6895845149389572
10.0,92.0,920.0,0.6956521739130435,0.7404761904761904,0.6956521739130435,0.6948060955885024
10.0,92.0,920.0,0.6195652173913043,0.6930335968379446,0.6195652173913043,0.6314564105415323
10.0,92.0,920.0,0.5978260869565217,0.6054049211657907,0.5978260869565217,0.5730290031329729
10.0,92.0,920.0,0.5760869565217391,0.6513863614007477,0.5760869565217391,0.577549175132749
10.0,92.0,920.0,0.6521739130434783,0.6794466403162055,0.6521739130434783,0.6477136745786631
10.0,92.0,920.0,0.5543478260869565,0.6138826149695715,0.5543478260869565,0.5443961959467074
10.0,93.0,930.0,0.6881720430107527,0.6836228287841192,0.6881720430107527,0.6789251759274207
10.0,93.0,930.0,0.6451612903225806,0.7281224152191895,0.6451612903225806,0.6616846531681977
10.0,93.0,930.0,0.6989247311827957,0.742266335814723,0.6989247311827957,0.7018333505769838
10.0,93.0,930.0,0.6666666666666666,0.7092336576207544,0.6666666666666666,0.6676581072311624
10.0,93.0,930.0,0.5698924731182796,0.6224394482458999,0.5698924731182796,0.5670570121424011
10.0,93.0,930.0,0.6344086021505376,0.6442535958664991,0.6344086021505376,0.6279773557560017
10.0,93.0,930.0,0.7096774193548387,0.7379967105773557,0.7096774193548387,0.7056914411753121
10.0,93.0,930.0,0.6666666666666666,0.7011304108078301,0.6666666666666666,0.6771399218484674
10.0,93.0,930.0,0.6344086021505376,0.6493757138918429,0.6344086021505376,0.6334116852997308
10.0,93.0,930.0,0.6344086021505376,0.6377708708116678,0.6344086021505376,0.6120809234794388
10.0,94.0,940.0,0.6170212765957447,0.641037213377639,0.6170212765957447,0.6036826187171441
10.0,94.0,940.0,0.7659574468085106,0.7438897981451174,0.7659574468085106,0.7372737551275943
10.0,94.0,940.0,0.5531914893617021,0.5596435479414203,0.5531914893617021,0.5354610849379633
10.0,94.0,940.0,0.6170212765957447,0.663480866234308,0.6170212765957447,0.6159905047000759
10.0,94.0,940.0,0.5531914893617021,0.7010377329526266,0.5531914893617021,0.5555528450792268
10.0,94.0,940.0,0.6276595744680851,0.7054400386847195,0.6276595744680851,0.6493623734998849
10.0,94.0,940.0,0.6382978723404256,0.659176875134322,0.6382978723404256,0.639482996730185
10.0,94.0,940.0,0.6063829787234043,0.6407574104382615,0.6063829787234043,0.5860337559665667
10.0,94.0,940.0,0.6702127659574468,0.6831901254773595,0.6702127659574468,0.6629700032308556
10.0,94.0,940.0,0.6595744680851063,0.6833097753310519,0.6595744680851063,0.6599684463309763
10.0,95.0,950.0,0.6,0.6845067213488266,0.6,0.5914896160084646
10.0,95.0,950.0,0.6736842105263158,0.7158068539647487,0.6736842105263158,0.6725245776981152
10.0,95.0,950.0,0.7157894736842105,0.7015225563909774,0.7157894736842105,0.7018821404868228
10.0,95.0,950.0,0.5789473684210527,0.6474902874902876,0.5789473684210527,0.5831703661066541
10.0,95.0,950.0,0.6736842105263158,0.70109440267335,0.6736842105263158,0.6607297486069864
10.0,95.0,950.0,0.6526315789473685,0.7259117490696438,0.6526315789473685,0.6626904581793317
10.0,95.0,950.0,0.6947368421052632,0.698859649122807,0.6947368421052632,0.6867448264931101
10.0,95.0,950.0,0.7052631578947368,0.7300979722032355,0.7052631578947368,0.7023605065294815
10.0,95.0,950.0,0.6842105263157895,0.7038109628137329,0.6842105263157895,0.6610204994921008
10.0,95.0,950.0,0.5578947368421052,0.5841988455301149,0.5578947368421052,0.5467657145056526
10.0,96.0,960.0,0.65625,0.684072409072409,0.65625,0.6560584730814994
10.0,96.0,960.0,0.5625,0.712791115134865,0.5625,0.5879775362056187
10.0,96.0,960.0,0.6354166666666666,0.673776455026455,0.6354166666666666,0.6332811227241141
10.0,96.0,960.0,0.5833333333333334,0.675185347060347,0.5833333333333334,0.5858241412380667
10.0,96.0,960.0,0.75,0.8072123189310689,0.75,0.7580679965137201
10.0,96.0,960.0,0.625,0.6554943898693898,0.625,0.6204079485329485
10.0,96.0,960.0,0.6354166666666666,0.6767192009379509,0.6354166666666666,0.6370598419431249
10.0,96.0,960.0,0.5729166666666666,0.596322601010101,0.5729166666666666,0.5702121233399591
10.0,96.0,960.0,0.6979166666666666,0.6989748677248677,0.6979166666666666,0.6809160833117276
10.0,96.0,960.0,0.6041666666666666,0.6490293271543272,0.6041666666666666,0.6034115397366676
10.0,97.0,970.0,0.6391752577319587,0.6593192603501882,0.6391752577319587,0.6284547405505881
10.0,97.0,970.0,0.6804123711340206,0.7276836851579119,0.6804123711340206,0.6843528400063152
10.0,97.0,970.0,0.711340206185567,0.7759941089837997,0.711340206185567,0.7075593278609322
10.0,97.0,970.0,0.6804123711340206,0.7277015894216111,0.6804123711340206,0.6791080078489548
10.0,97.0,970.0,0.6907216494845361,0.7764783326638997,0.6907216494845361,0.6922294594554934
10.0,97.0,970.0,0.6701030927835051,0.6937162493863525,0.6701030927835051,0.666804067167924
10.0,97.0,970.0,0.6494845360824743,0.7009475723528897,0.6494845360824743,0.6514539096103681
10.0,97.0,970.0,0.6701030927835051,0.738019115989816,0.6701030927835051,0.6607091648328762
10.0,97.0,970.0,0.5567010309278351,0.6044673539518901,0.5567010309278351,0.5571840021307027
10.0,97.0,970.0,0.6701030927835051,0.7310914743904435,0.6701030927835051,0.6597083826577327
10.0,98.0,980.0,0.5408163265306123,0.5718567147138576,0.5408163265306123,0.5285555636395972
10.0,98.0,980.0,0.6326530612244898,0.6774485435199721,0.6326530612244898,0.6369434730413905
10.0,98.0,980.0,0.5816326530612245,0.6145124716553287,0.5816326530612245,0.5604128014842301
10.0,98.0,980.0,0.6224489795918368,0.605557707598524,0.6224489795918368,0.5973693432715991
10.0,98.0,980.0,0.6836734693877551,0.7423894557823129,0.6836734693877551,0.6826755432179707
10.0,98.0,980.0,0.6224489795918368,0.6814650768732401,0.6224489795918368,0.627074296065322
10.0,98.0,980.0,0.7040816326530612,0.7211418117030363,0.7040816326530612,0.7059796272470816
10.0,98.0,980.0,0.6326530612244898,0.6310268529656285,0.6326530612244898,0.6197491301287738
10.0,98.0,980.0,0.5918367346938775,0.6537802475302475,0.5918367346938775,0.5805879494655004
10.0,98.0,980.0,0.6428571428571429,0.6606307657928306,0.6428571428571429,0.6444418426711344
10.0,99.0,990.0,0.6262626262626263,0.6367774761714156,0.6262626262626263,0.6182278102463943
10.0,99.0,990.0,0.7272727272727273,0.753006253006253,0.7272727272727273,0.7134839578515467
10.0,99.0,990.0,0.6363636363636364,0.6745735745735745,0.6363636363636364,0.6247302248865193
10.0,99.0,990.0,0.6666666666666666,0.6977961432506888,0.6666666666666666,0.6613536534508402
10.0,99.0,990.0,0.6060606060606061,0.6471715714139956,0.6060606060606061,0.6005459391560339
10.0,99.0,990.0,0.7171717171717171,0.7219361446634174,0.7171717171717171,0.7029195271619514
10.0,99.0,990.0,0.6363636363636364,0.6348955758046667,0.6363636363636364,0.6178742161404699
10.0,99.0,990.0,0.7272727272727273,0.6996625708746922,0.7272727272727273,0.7067143658810325
10.0,99.0,990.0,0.6464646464646465,0.6699797396767093,0.6464646464646465,0.6431500235421803
10.0,99.0,990.0,0.6464646464646465,0.6628417878417878,0.6464646464646465,0.6414415945641242
10.0,100.0,1000.0,0.61,0.6355546218487395,0.61,0.5943173286234263
10.0,100.0,1000.0,0.71,0.7343214285714287,0.71,0.7133817731837375
10.0,100.0,1000.0,0.67,0.6833848096348096,0.67,0.6598913255990655
10.0,100.0,1000.0,0.66,0.7265079365079364,0.66,0.6585789229927161
10.0,100.0,1000.0,0.58,0.618573593073593,0.58,0.558465299612668
10.0,100.0,1000.0,0.69,0.7400523088023087,0.69,0.6917587997754261
10.0,100.0,1000.0,0.62,0.6165761460761461,0.62,0.5977525364212671
10.0,100.0,1000.0,0.64,0.721393329580636,0.64,0.647694568881411
10.0,100.0,1000.0,0.69,0.7294444444444443,0.69,0.6775366969368392
10.0,100.0,1000.0,0.66,0.680373321123321,0.66,0.6477010663914688
10.0,101.0,1010.0,0.6237623762376238,0.6256253097837255,0.6237623762376238,0.6116467581105093
10.0,101.0,1010.0,0.7029702970297029,0.7359894643310485,0.7029702970297029,0.7023388818107169
10.0,101.0,1010.0,0.594059405940594,0.6333156529938708,0.594059405940594,0.5923239672561866
10.0,101.0,1010.0,0.6732673267326733,0.6961225655532587,0.6732673267326733,0.6576804630937436
10.0,101.0,1010.0,0.6831683168316832,0.7078536425071079,0.6831683168316832,0.6761414855117418
10.0,101.0,1010.0,0.5742574257425742,0.5696851100753256,0.5742574257425742,0.5545180758851196
10.0,101.0,1010.0,0.594059405940594,0.5979785478547854,0.594059405940594,0.5793848721761585
10.0,101.0,1010.0,0.7029702970297029,0.8011353766955642,0.7029702970297029,0.7154765150956955
10.0,101.0,1010.0,0.7128712871287128,0.7475507579506293,0.7128712871287128,0.7036447951213342
10.0,101.0,1010.0,0.7524752475247525,0.7658003300330033,0.7524752475247525,0.7479471780195097
10.0,102.0,1020.0,0.6372549019607843,0.6710803765950825,0.6372549019607843,0.622240901472584
10.0,102.0,1020.0,0.6176470588235294,0.6721064338711397,0.6176470588235294,0.6133161334709323
10.0,102.0,1020.0,0.6666666666666666,0.698213224683813,0.6666666666666666,0.6597313070056975
10.0,102.0,1020.0,0.6666666666666666,0.7016361089890502,0.6666666666666666,0.6637291816526202
10.0,102.0,1020.0,0.6274509803921569,0.632792869325377,0.6274509803921569,0.6191940105935735
10.0,102.0,1020.0,0.6764705882352942,0.7374778858911986,0.6764705882352942,0.6771137378983321
10.0,102.0,1020.0,0.6078431372549019,0.6287698412698413,0.6078431372549019,0.6060509099755139
10.0,102.0,1020.0,0.5882352941176471,0.6203730909613263,0.5882352941176471,0.5752180413325924
10.0,102.0,1020.0,0.6666666666666666,0.7234077197312492,0.6666666666666666,0.6719718582004544
10.0,102.0,1020.0,0.5686274509803921,0.651451163215869,0.5686274509803921,0.5679405034324942
10.0,103.0,1030.0,0.6310679611650486,0.6225717062502057,0.6310679611650486,0.6156599551414152
10.0,103.0,1030.0,0.6601941747572816,0.6758395326356492,0.6601941747572816,0.6584322955425183
10.0,103.0,1030.0,0.6407766990291263,0.7117699183233164,0.6407766990291263,0.6238229002765671
10.0,103.0,1030.0,0.6601941747572816,0.7054554668632339,0.6601941747572816,0.6549237932591545
10.0,103.0,1030.0,0.5728155339805825,0.6301621089742162,0.5728155339805825,0.5686254021509705
10.0,103.0,1030.0,0.5436893203883495,0.5753772117849787,0.5436893203883495,0.5409517824216454
10.0,103.0,1030.0,0.5922330097087378,0.6526359293349584,0.5922330097087378,0.587357105707522
10.0,103.0,1030.0,0.6116504854368932,0.7034473787156464,0.6116504854368932,0.5976130005842091
10.0,103.0,1030.0,0.7281553398058253,0.7336461495227915,0.7281553398058253,0.7247314280149694
10.0,103.0,1030.0,0.6893203883495146,0.7143658930066697,0.6893203883495146,0.6902888104344415
10.0,104.0,1040.0,0.6346153846153846,0.74822142082204,0.6346153846153846,0.6517843781472077
10.0,104.0,1040.0,0.6634615384615384,0.676447355434912,0.6634615384615384,0.6619901625077708
10.0,104.0,1040.0,0.7115384615384616,0.751142668605904,0.7115384615384616,0.7104295615853751
10.0,104.0,1040.0,0.5865384615384616,0.6310814593902828,0.5865384615384616,0.5728072440006199
10.0,104.0,1040.0,0.6923076923076923,0.703073601235366,0.6923076923076923,0.6838563244394525
10.0,104.0,1040.0,0.6826923076923077,0.6874982389405466,0.6826923076923077,0.6732627948974105
10.0,104.0,1040.0,0.5673076923076923,0.5653713933125698,0.5673076923076923,0.5450128187224961
10.0,104.0,1040.0,0.7019230769230769,0.7031382079459002,0.7019230769230769,0.6930476881792672
10.0,104.0,1040.0,0.5384615384615384,0.64562833000333,0.5384615384615384,0.530084046986238
10.0,104.0,1040.0,0.6346153846153846,0.7239239926739927,0.6346153846153846,0.6281866434313189
10.0,105.0,1050.0,0.6571428571428571,0.6974203908038494,0.6571428571428571,0.6550138285672774
10.0,105.0,1050.0,0.6,0.6640437993379169,0.6,0.6090877540321611
10.0,105.0,1050.0,0.6476190476190476,0.6863460660099315,0.6476190476190476,0.6519425477700962
10.0,105.0,1050.0,0.638095238095238,0.7033167890310749,0.638095238095238,0.6388226259229856
10.0,105.0,1050.0,0.7142857142857143,0.7512764052989617,0.7142857142857143,0.7097094551949361
10.0,105.0,1050.0,0.6761904761904762,0.7182972582972583,0.6761904761904762,0.6837550586422766
10.0,105.0,1050.0,0.6952380952380952,0.7327149041434755,0.6952380952380952,0.69424898077072
10.0,105.0,1050.0,0.7142857142857143,0.7253498103122165,0.7142857142857143,0.7094866584314885
10.0,105.0,1050.0,0.6857142857142857,0.7264378976143683,0.6857142857142857,0.6868851561150082
10.0,105.0,1050.0,0.6,0.6413325681149653,0.6,0.5787128523650262
10.0,106.0,1060.0,0.5849056603773585,0.580638936535163,0.5849056603773585,0.5678780689259224
10.0,106.0,1060.0,0.5943396226415094,0.6330003699593044,0.5943396226415094,0.5943065573300984
10.0,106.0,1060.0,0.6132075471698113,0.6881255998903058,0.6132075471698113,0.6188440376726932
10.0,106.0,1060.0,0.6509433962264151,0.6706890152769001,0.6509433962264151,0.6298850677707504
10.0,106.0,1060.0,0.6698113207547169,0.7072953252198535,0.6698113207547169,0.6464310069923715
10.0,106.0,1060.0,0.6226415094339622,0.6332339121601054,0.6226415094339622,0.6135334005417334
10.0,106.0,1060.0,0.6981132075471698,0.6964803374932472,0.6981132075471698,0.6817446766242695
10.0,106.0,1060.0,0.5471698113207547,0.5562464265294453,0.5471698113207547,0.5407206556353067
10.0,106.0,1060.0,0.660377358490566,0.6681547619047619,0.660377358490566,0.6432585031813521
10.0,106.0,1060.0,0.6698113207547169,0.7231990909571375,0.6698113207547169,0.6605966394607035
10.0,107.0,1070.0,0.719626168224299,0.702791747376684,0.719626168224299,0.7054078395210583
10.0,107.0,1070.0,0.7102803738317757,0.7560187476075327,0.7102803738317757,0.7168899737316512
10.0,107.0,1070.0,0.5981308411214953,0.6614349046592037,0.5981308411214953,0.593254309397537
10.0,107.0,1070.0,0.5794392523364486,0.5915395611657294,0.5794392523364486,0.5685478073328541
10.0,107.0,1070.0,0.7289719626168224,0.7420068508853556,0.7289719626168224,0.7284648253327768
10.0,107.0,1070.0,0.616822429906542,0.687046870574908,0.616822429906542,0.6324282940861568
10.0,107.0,1070.0,0.7383177570093458,0.7894271616234233,0.7383177570093458,0.7474917611990155
10.0,107.0,1070.0,0.6448598130841121,0.6920592387882107,0.6448598130841121,0.6531754315389551
10.0,107.0,1070.0,0.7102803738317757,0.7114153759013572,0.7102803738317757,0.7077551255835945
10.0,107.0,1070.0,0.6448598130841121,0.7469277218108994,0.6448598130841121,0.6612605045549694
10.0,108.0,1080.0,0.5277777777777778,0.5910999585019193,0.5277777777777778,0.5267142128955666
10.0,108.0,1080.0,0.6851851851851852,0.7231715815049149,0.6851851851851852,0.6920550771749029
10.0,108.0,1080.0,0.6481481481481481,0.6887667524922427,0.6481481481481481,0.6557632688490402
10.0,108.0,1080.0,0.6944444444444444,0.7254275816775817,0.6944444444444444,0.7000088757004091
10.0,108.0,1080.0,0.6203703703703703,0.6597449489810601,0.6203703703703703,0.6210423311994078
10.0,108.0,1080.0,0.6388888888888888,0.6887360446570973,0.6388888888888888,0.6355137954697694
10.0,108.0,1080.0,0.5925925925925926,0.6491700776831495,0.5925925925925926,0.5968451491734075
10.0,108.0,1080.0,0.6944444444444444,0.7665202595758152,0.6944444444444444,0.7102257002257003
10.0,108.0,1080.0,0.6111111111111112,0.692554012345679,0.6111111111111112,0.6241187128283904
10.0,108.0,1080.0,0.6666666666666666,0.6825757575757576,0.6666666666666666,0.6614140270795277
10.0,109.0,1090.0,0.5779816513761468,0.618441533282332,0.5779816513761468,0.5785487906588824
10.0,109.0,1090.0,0.6146788990825688,0.6270814179965769,0.6146788990825688,0.5976668138343768
10.0,109.0,1090.0,0.6697247706422018,0.6944125678868399,0.6697247706422018,0.6676574349081573
