K,k,size,accuracy,precision,recall,f1
10.0,153.0,170.0,0.0,0.0,0.0,0.0
10.0,153.0,170.0,0.0,0.0,0.0,0.0
10.0,153.0,170.0,0.0,0.0,0.0,0.0
10.0,153.0,170.0,0.0,0.0,0.0,0.0
10.0,153.0,170.0,0.0,0.0,0.0,0.0
10.0,153.0,170.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.16666666666666666,0.07834757834757834,0.16666666666666666,0.09126984126984126
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.16666666666666666,0.04188712522045855,0.16666666666666666,0.062037037037037036
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,162.0,180.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.15789473684210525,0.06666666666666667,0.15789473684210525,0.07723855092276144
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.05263157894736842,0.005847953216374269,0.05263157894736842,0.010526315789473684
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,171.0,190.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.15,0.029642857142857144,0.15,0.04916666666666667
10.0,180.0,200.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.1,0.028846153846153844,0.1,0.04047619047619048
10.0,180.0,200.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.15,0.043055555555555555,0.15,0.06333333333333332
10.0,180.0,200.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.0,0.0,0.0,0.0
10.0,180.0,200.0,0.05,0.005555555555555555,0.05,0.009999999999999998
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,189.0,210.0,0.09523809523809523,0.012698412698412698,0.09523809523809523,0.021825396825396828
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,189.0,210.0,0.09523809523809523,0.012265512265512266,0.09523809523809523,0.021541950113378686
10.0,189.0,210.0,0.14285714285714285,0.03673469387755102,0.14285714285714285,0.053968253968253964
10.0,189.0,210.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.09090909090909091,0.011764705882352943,0.09090909090909091,0.020202020202020204
10.0,198.0,220.0,0.045454545454545456,0.002066115702479339,0.045454545454545456,0.003952569169960475
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,198.0,220.0,0.0,0.0,0.0,0.0
10.0,207.0,230.0,0.043478260869565216,0.010869565217391304,0.043478260869565216,0.017391304347826087
10.0,207.0,230.0,0.043478260869565216,0.003623188405797101,0.043478260869565216,0.006688963210702342
10.0,207.0,230.0,0.0,0.0,0.0,0.0
10.0,207.0,230.0,0.13043478260869565,0.021460423634336676,0.13043478260869565,0.0360248447204969
10.0,207.0,230.0,0.08695652173913043,0.008333333333333333,0.08695652173913043,0.015096618357487922
10.0,207.0,230.0,0.08695652173913043,0.011645962732919254,0.08695652173913043,0.020531400966183576
10.0,207.0,230.0,0.08695652173913043,0.009057971014492752,0.08695652173913043,0.016350798959494612
10.0,207.0,230.0,0.08695652173913043,0.012681159420289854,0.08695652173913043,0.022084195997239476
10.0,207.0,230.0,0.08695652173913043,0.012077294685990338,0.08695652173913043,0.021118012422360246
10.0,207.0,230.0,0.0,0.0,0.0,0.0
10.0,216.0,240.0,0.041666666666666664,0.0021929824561403508,0.041666666666666664,0.004166666666666667
10.0,216.0,240.0,0.0,0.0,0.0,0.0
10.0,216.0,240.0,0.08333333333333333,0.017676767676767676,0.08333333333333333,0.02777777777777778
10.0,216.0,240.0,0.20833333333333334,0.11375661375661376,0.20833333333333334,0.13215488215488216
10.0,216.0,240.0,0.041666666666666664,0.001736111111111111,0.041666666666666664,0.0033333333333333327
10.0,216.0,240.0,0.08333333333333333,0.013020833333333334,0.08333333333333333,0.021568627450980395
10.0,216.0,240.0,0.08333333333333333,0.01014957264957265,0.08333333333333333,0.01785714285714286
10.0,216.0,240.0,0.0,0.0,0.0,0.0
10.0,216.0,240.0,0.0,0.0,0.0,0.0
10.0,216.0,240.0,0.0,0.0,0.0,0.0
10.0,225.0,250.0,0.04,0.04,0.04,0.04
10.0,225.0,250.0,0.08,0.006666666666666667,0.08,0.012272727272727274
10.0,225.0,250.0,0.0,0.0,0.0,0.0
