K,k,alpha,size,accuracy,precision,recall,f1
12.0,5.0,20.0,3000.0,0.792,0.8035656108597286,0.792,0.794817179499424
12.0,5.0,20.0,3000.0,0.752,0.7613394953672373,0.752,0.7512326850209067
12.0,5.0,20.0,3000.0,0.768,0.785643678277563,0.768,0.7706941880495124
12.0,5.0,20.0,3000.0,0.764,0.7722349164168018,0.764,0.7653758137457792
12.0,5.0,20.0,3000.0,0.816,0.8310506012023077,0.816,0.8169741726541375
12.0,5.0,20.0,3000.0,0.78,0.7865017536994009,0.78,0.7771179839363623
13.0,5.0,20.0,3000.0,0.7965367965367965,0.8143820301685321,0.7965367965367965,0.801271106376115
13.0,5.0,20.0,3000.0,0.8354978354978355,0.8427219176393329,0.8354978354978355,0.8310176456857075
13.0,5.0,20.0,3000.0,0.7835497835497836,0.7881337694910511,0.7835497835497836,0.7831053328092968
13.0,5.0,20.0,3000.0,0.7748917748917749,0.7891998402500944,0.7748917748917749,0.7783798150020333
13.0,5.0,20.0,3000.0,0.7532467532467533,0.7593735454387818,0.7532467532467533,0.7520359484107465
13.0,5.0,20.0,3000.0,0.8051948051948052,0.8156407065602709,0.8051948051948052,0.8084844083281857
13.0,5.0,20.0,3000.0,0.7878787878787878,0.8074116429379588,0.7878787878787878,0.7945005654035677
13.0,5.0,20.0,3000.0,0.7359307359307359,0.7498274664383168,0.7359307359307359,0.737824985238722
13.0,5.0,20.0,3000.0,0.7445887445887446,0.7530605842676127,0.7445887445887446,0.7408756084453318
13.0,5.0,20.0,3000.0,0.7662337662337663,0.7752210234469104,0.7662337662337663,0.7674928013993816
13.0,5.0,20.0,3000.0,0.8217391304347826,0.8374754713732171,0.8217391304347826,0.8241962551830111
13.0,5.0,20.0,3000.0,0.8043478260869565,0.803547923517233,0.8043478260869565,0.7990340818601688
13.0,5.0,20.0,3000.0,0.8043478260869565,0.8099700943179206,0.8043478260869565,0.8037793292654223
14.0,5.0,20.0,3000.0,0.7534883720930232,0.7706007688584454,0.7534883720930232,0.7589517403638304
14.0,5.0,20.0,3000.0,0.7813953488372093,0.7749380560717027,0.7813953488372093,0.7750380356306743
14.0,5.0,20.0,3000.0,0.7674418604651163,0.7815983086680762,0.7674418604651163,0.7701840158568478
14.0,5.0,20.0,3000.0,0.7581395348837209,0.7681022465906188,0.7581395348837209,0.7606154546363881
14.0,5.0,20.0,3000.0,0.794392523364486,0.7994956510795966,0.794392523364486,0.7934427973319462
14.0,5.0,20.0,3000.0,0.8177570093457944,0.8248108894748043,0.8177570093457944,0.8165349012089406
14.0,5.0,20.0,3000.0,0.794392523364486,0.8031506182483095,0.794392523364486,0.7971290726237032
14.0,5.0,20.0,3000.0,0.7850467289719626,0.7845519844837143,0.7850467289719626,0.7817415044804792
14.0,5.0,20.0,3000.0,0.8084112149532711,0.8072830719979963,0.8084112149532711,0.802409947104291
14.0,5.0,20.0,3000.0,0.7850467289719626,0.7915975300671925,0.7850467289719626,0.7846566785068999
14.0,5.0,20.0,3000.0,0.7570093457943925,0.7675435614113431,0.7570093457943925,0.7605264909148907
14.0,5.0,20.0,3000.0,0.7757009345794392,0.7838830965075378,0.7757009345794392,0.7758841819079889
14.0,5.0,20.0,3000.0,0.7663551401869159,0.764503868186852,0.7663551401869159,0.7604577699624678
14.0,5.0,20.0,3000.0,0.8037383177570093,0.8082370947902183,0.8037383177570093,0.8013310455938943
15.0,5.0,20.0,3000.0,0.81,0.8142221182412359,0.81,0.8092823023031768
15.0,5.0,20.0,3000.0,0.795,0.8038607094659725,0.795,0.7904654050847598
15.0,5.0,20.0,3000.0,0.76,0.7623434343434344,0.76,0.7597135236483062
