K,k,alpha,size,accuracy,precision,recall,f1
10.0,538.0,2.0,3000.0,0.4666666666666667,0.4515930228767758,0.4666666666666667,0.4424722418298306
10.0,632.0,2.0,3000.0,0.4633333333333333,0.45660202104097447,0.4633333333333333,0.4341319732164532
10.0,743.0,2.0,3000.0,0.45,0.46391191100356255,0.45,0.4099688272729729
10.0,873.0,2.0,3000.0,0.42333333333333334,0.474802446869366,0.42333333333333334,0.3698902087690157
10.0,1026.0,2.0,3000.0,0.39,0.3618514328808446,0.39,0.3280665005439468
10.0,1205.0,2.0,3000.0,0.31666666666666665,0.21884018426927843,0.31666666666666665,0.24186473543685835
10.0,1416.0,2.0,3000.0,0.30666666666666664,0.20130050505050506,0.30666666666666664,0.22194494090272543
10.0,1664.0,2.0,3000.0,0.25,0.13944695107641247,0.25,0.16165268785736087
10.0,1955.0,2.0,3000.0,0.20333333333333334,0.08008964646464646,0.20333333333333334,0.10527546552196786
10.0,2297.0,2.0,3000.0,0.15,0.03395634377495049,0.15,0.05476086595991681
10.0,2700.0,2.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,3.0,3000.0,0.4666666666666667,0.4696045227174259,0.4666666666666667,0.4632508671483361
10.0,2.0,3.0,3000.0,0.4666666666666667,0.4696045227174259,0.4666666666666667,0.4632508671483361
10.0,3.0,3.0,3000.0,0.5133333333333333,0.5104642518521096,0.5133333333333333,0.5071244492316027
10.0,4.0,3.0,3000.0,0.5166666666666667,0.5128828807807156,0.5166666666666667,0.5101392837084243
10.0,5.0,3.0,3000.0,0.5466666666666666,0.5346953347482873,0.5466666666666666,0.5359435483273253
10.0,6.0,3.0,3000.0,0.5433333333333333,0.5274375033974241,0.5433333333333333,0.5297883016578399
10.0,8.0,3.0,3000.0,0.56,0.5526197581560015,0.56,0.5496305660354595
10.0,9.0,3.0,3000.0,0.6033333333333334,0.5997634702837542,0.6033333333333334,0.593821687472425
10.0,11.0,3.0,3000.0,0.62,0.6174878766064608,0.62,0.6112427448443136
10.0,13.0,3.0,3000.0,0.6166666666666667,0.6197370005473455,0.6166666666666667,0.6090657161561488
10.0,15.0,3.0,3000.0,0.61,0.6169748257727298,0.61,0.602427288681756
10.0,18.0,3.0,3000.0,0.61,0.6139703099688731,0.61,0.6033400915690348
10.0,21.0,3.0,3000.0,0.6166666666666667,0.6183191368996305,0.6166666666666667,0.6067894880355648
10.0,25.0,3.0,3000.0,0.62,0.6308526546250685,0.62,0.6083163256010211
10.0,29.0,3.0,3000.0,0.61,0.6217783070377898,0.61,0.6016959973175027
10.0,34.0,3.0,3000.0,0.6,0.6168127072704357,0.6,0.591027745259566
10.0,40.0,3.0,3000.0,0.6133333333333333,0.6325282535041307,0.6133333333333333,0.6022173913836562
10.0,47.0,3.0,3000.0,0.6166666666666667,0.639647843111147,0.6166666666666667,0.6019894591296218
10.0,56.0,3.0,3000.0,0.6133333333333333,0.6325886511910935,0.6133333333333333,0.5974624407663206
10.0,66.0,3.0,3000.0,0.6233333333333333,0.645071385805407,0.6233333333333333,0.610309209007999
10.0,77.0,3.0,3000.0,0.6066666666666667,0.6249692148869262,0.6066666666666667,0.5875444229763066
10.0,91.0,3.0,3000.0,0.59,0.6113486629624528,0.59,0.5644865768813445
10.0,107.0,3.0,3000.0,0.5866666666666667,0.6056540527271198,0.5866666666666667,0.5539397652692403
10.0,126.0,3.0,3000.0,0.58,0.6038711387394511,0.58,0.5430988551962695
10.0,148.0,3.0,3000.0,0.59,0.6123638544573476,0.59,0.5554066351366003
10.0,174.0,3.0,3000.0,0.59,0.6188122713313708,0.59,0.553968552521115
10.0,204.0,3.0,3000.0,0.59,0.6182311462407631,0.59,0.5484111977228389
10.0,240.0,3.0,3000.0,0.5733333333333334,0.5886056807177498,0.5733333333333334,0.5300274217146922
10.0,282.0,3.0,3000.0,0.5633333333333334,0.558729058801654,0.5633333333333334,0.5148509425207751
10.0,331.0,3.0,3000.0,0.56,0.5520024675359751,0.56,0.5222459143547667
10.0,389.0,3.0,3000.0,0.5466666666666666,0.5386426115844795,0.5466666666666666,0.5146803427901826
10.0,458.0,3.0,3000.0,0.5233333333333333,0.5043938868732109,0.5233333333333333,0.4980735719423053
10.0,538.0,3.0,3000.0,0.5433333333333333,0.5347641649225208,0.5433333333333333,0.5160233555486288
10.0,632.0,3.0,3000.0,0.5,0.5055649928468825,0.5,0.4767280433095358
10.0,743.0,3.0,3000.0,0.48,0.49381361600192936,0.48,0.4541030067703362
10.0,873.0,3.0,3000.0,0.44666666666666666,0.47874654292626645,0.44666666666666666,0.4270221479176563
10.0,1026.0,3.0,3000.0,0.3933333333333333,0.4197322695365796,0.3933333333333333,0.36140905052370426
10.0,1205.0,3.0,3000.0,0.36,0.3118668235069704,0.36,0.29904091954969514
10.0,1416.0,3.0,3000.0,0.3433333333333333,0.2961233912958051,0.3433333333333333,0.2672151199628802
10.0,1664.0,3.0,3000.0,0.3,0.16851020220347768,0.3,0.20762048791835785
10.0,1955.0,3.0,3000.0,0.23666666666666666,0.11798460557846854,0.23666666666666666,0.14832916564306126
10.0,2297.0,3.0,3000.0,0.17333333333333334,0.045614179864768886,0.17333333333333334,0.07045645287024599
10.0,2700.0,3.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,4.0,3000.0,0.5866666666666667,0.5879373772310369,0.5866666666666667,0.5860385809165869
10.0,2.0,4.0,3000.0,0.5866666666666667,0.5879373772310369,0.5866666666666667,0.5860385809165869
10.0,3.0,4.0,3000.0,0.64,0.6400172722099308,0.64,0.6380288825364318
10.0,4.0,4.0,3000.0,0.65,0.65119270962485,0.65,0.6485542098149042
10.0,5.0,4.0,3000.0,0.6666666666666666,0.665301375478016,0.6666666666666666,0.6634377358106347
10.0,6.0,4.0,3000.0,0.6633333333333333,0.6592170598688724,0.6633333333333333,0.6577360484301638
10.0,8.0,4.0,3000.0,0.6666666666666666,0.6652338712448246,0.6666666666666666,0.661905174856665
10.0,9.0,4.0,3000.0,0.6566666666666666,0.65684635186765,0.6566666666666666,0.6521685297204163
10.0,11.0,4.0,3000.0,0.6533333333333333,0.6522317024730319,0.6533333333333333,0.6472396838357617
10.0,13.0,4.0,3000.0,0.6633333333333333,0.6574738566124272,0.6633333333333333,0.6564894286620682
10.0,15.0,4.0,3000.0,0.6566666666666666,0.647563405439253,0.6566666666666666,0.6483372191400156
10.0,18.0,4.0,3000.0,0.6566666666666666,0.649069224166638,0.6566666666666666,0.6471093399258154
10.0,21.0,4.0,3000.0,0.66,0.6541828254183093,0.66,0.6523848352115901
10.0,25.0,4.0,3000.0,0.66,0.6559878744742148,0.66,0.653978733165799
10.0,29.0,4.0,3000.0,0.6666666666666666,0.6706879254482027,0.6666666666666666,0.6574869187767126
10.0,34.0,4.0,3000.0,0.6666666666666666,0.6615490847183492,0.6666666666666666,0.6565006130656847
10.0,40.0,4.0,3000.0,0.68,0.6760371822803195,0.68,0.6688508807914262
10.0,47.0,4.0,3000.0,0.6666666666666666,0.6628989924744827,0.6666666666666666,0.655574765116669
10.0,56.0,4.0,3000.0,0.6533333333333333,0.6531282589959062,0.6533333333333333,0.643005599508854
10.0,66.0,4.0,3000.0,0.6366666666666667,0.6325181395401984,0.6366666666666667,0.6236956493020547
10.0,77.0,4.0,3000.0,0.6366666666666667,0.6391810942977609,0.6366666666666667,0.6254060464384537
10.0,91.0,4.0,3000.0,0.65,0.6526838089481876,0.65,0.638742183106709
10.0,107.0,4.0,3000.0,0.6566666666666666,0.6631083700677902,0.6566666666666666,0.643863555527498
10.0,126.0,4.0,3000.0,0.6433333333333333,0.6531229765790212,0.6433333333333333,0.6295574626048883
10.0,148.0,4.0,3000.0,0.6266666666666667,0.6358429407849989,0.6266666666666667,0.6098038924804448
10.0,174.0,4.0,3000.0,0.63,0.6396396758367773,0.63,0.6136895935534543
10.0,204.0,4.0,3000.0,0.6433333333333333,0.6563852797928184,0.6433333333333333,0.6225760881332203
10.0,240.0,4.0,3000.0,0.6266666666666667,0.6287504250315311,0.6266666666666667,0.6023611602586426
10.0,282.0,4.0,3000.0,0.6066666666666667,0.6004642037835282,0.6066666666666667,0.5857448923769054
10.0,331.0,4.0,3000.0,0.6033333333333334,0.5827448207553471,0.6033333333333334,0.5791719242383644
10.0,389.0,4.0,3000.0,0.5833333333333334,0.5661716124037384,0.5833333333333334,0.5610655717986966
10.0,458.0,4.0,3000.0,0.5933333333333334,0.5782674070531555,0.5933333333333334,0.570666112304148
10.0,538.0,4.0,3000.0,0.57,0.5524916785070182,0.57,0.5473929383476244
10.0,632.0,4.0,3000.0,0.5566666666666666,0.538159001597955,0.5566666666666666,0.5322054040442096
10.0,743.0,4.0,3000.0,0.5466666666666666,0.542621261947174,0.5466666666666666,0.5188848382652285
10.0,873.0,4.0,3000.0,0.47,0.4933321765953345,0.47,0.45489849332406435
10.0,1026.0,4.0,3000.0,0.4033333333333333,0.42253538742078295,0.4033333333333333,0.3720316113491172
10.0,1205.0,4.0,3000.0,0.39,0.3591461363809521,0.39,0.3311676273724199
10.0,1416.0,4.0,3000.0,0.38666666666666666,0.33191739443858087,0.38666666666666666,0.3178339380751235
10.0,1664.0,4.0,3000.0,0.33,0.2568188608776844,0.33,0.24941261505498302
10.0,1955.0,4.0,3000.0,0.27,0.1800417359290075,0.27,0.18551413180285425
10.0,2297.0,4.0,3000.0,0.19666666666666666,0.11760508709812513,0.19666666666666666,0.10220749840284211
10.0,2700.0,4.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,5.0,3000.0,0.6466666666666666,0.6497624616263297,0.6466666666666666,0.646932078282073
10.0,2.0,5.0,3000.0,0.6466666666666666,0.6497624616263297,0.6466666666666666,0.646932078282073
10.0,3.0,5.0,3000.0,0.6633333333333333,0.6608010127127774,0.6633333333333333,0.6609668953073896
10.0,4.0,5.0,3000.0,0.6833333333333333,0.6763080462033023,0.6833333333333333,0.6781317723084865
10.0,5.0,5.0,3000.0,0.7033333333333334,0.6957430933655979,0.7033333333333334,0.698219626510985
10.0,6.0,5.0,3000.0,0.72,0.7150954941299769,0.72,0.7164449369393728
10.0,8.0,5.0,3000.0,0.72,0.716607539217211,0.72,0.7164040157890779
10.0,9.0,5.0,3000.0,0.7066666666666667,0.7051829312371118,0.7066666666666667,0.703665423471356
10.0,11.0,5.0,3000.0,0.69,0.6880358255165475,0.69,0.687260299056917
10.0,13.0,5.0,3000.0,0.69,0.6933314052651094,0.69,0.6892851925445665
10.0,15.0,5.0,3000.0,0.6766666666666666,0.6798435927270639,0.6766666666666666,0.6744959791888138
10.0,18.0,5.0,3000.0,0.6933333333333334,0.6966719649656596,0.6933333333333334,0.6915159383643612
10.0,21.0,5.0,3000.0,0.6933333333333334,0.6923072410594617,0.6933333333333334,0.6890994274294919
10.0,25.0,5.0,3000.0,0.6966666666666667,0.693666002631575,0.6966666666666667,0.6917372875797893
10.0,29.0,5.0,3000.0,0.7066666666666667,0.7059395563019218,0.7066666666666667,0.7030496810549937
10.0,34.0,5.0,3000.0,0.7,0.6976208155621146,0.7,0.6949918322789045
10.0,40.0,5.0,3000.0,0.6833333333333333,0.6779934085364655,0.6833333333333333,0.6773306995020735
10.0,47.0,5.0,3000.0,0.68,0.6729048169061105,0.68,0.6721904827612517
10.0,56.0,5.0,3000.0,0.6666666666666666,0.6630550490214667,0.6666666666666666,0.6593353476821422
10.0,66.0,5.0,3000.0,0.6666666666666666,0.6659293050789001,0.6666666666666666,0.6608990997623122
10.0,77.0,5.0,3000.0,0.68,0.6779831394508878,0.68,0.6750178125886386
10.0,91.0,5.0,3000.0,0.6566666666666666,0.6590427267153609,0.6566666666666666,0.6521542005462044
10.0,107.0,5.0,3000.0,0.65,0.6492802820865613,0.65,0.6415301642195443
10.0,126.0,5.0,3000.0,0.6566666666666666,0.6600934262593927,0.6566666666666666,0.6498741370272363
10.0,148.0,5.0,3000.0,0.6566666666666666,0.6541985442373687,0.6566666666666666,0.6486071523964497
10.0,174.0,5.0,3000.0,0.65,0.6473936332962686,0.65,0.6406851120586743
10.0,204.0,5.0,3000.0,0.6333333333333333,0.629250073021154,0.6333333333333333,0.6227165638903364
10.0,240.0,5.0,3000.0,0.63,0.6248993802796917,0.63,0.6163657223926206
10.0,282.0,5.0,3000.0,0.63,0.6243741457037048,0.63,0.6167158773596378
10.0,331.0,5.0,3000.0,0.6266666666666667,0.6191019860849482,0.6266666666666667,0.6133244798395087
10.0,389.0,5.0,3000.0,0.6233333333333333,0.6160588594412123,0.6233333333333333,0.6105787381835386
10.0,458.0,5.0,3000.0,0.61,0.6022272328761615,0.61,0.5952594222154939
10.0,538.0,5.0,3000.0,0.5833333333333334,0.5798741777459636,0.5833333333333334,0.5699714873879203
10.0,632.0,5.0,3000.0,0.56,0.5572553532016763,0.56,0.5423883867607118
10.0,743.0,5.0,3000.0,0.5533333333333333,0.5628698211239707,0.5533333333333333,0.535581965789693
10.0,873.0,5.0,3000.0,0.5033333333333333,0.5077349018787437,0.5033333333333333,0.4783495032697499
10.0,1026.0,5.0,3000.0,0.44,0.473469631106697,0.44,0.41814161715147513
10.0,1205.0,5.0,3000.0,0.41,0.41854456379467136,0.41,0.37035087543711775
10.0,1416.0,5.0,3000.0,0.4,0.3662817693927357,0.4,0.338592681168863
10.0,1664.0,5.0,3000.0,0.3466666666666667,0.3045827754620858,0.3466666666666667,0.2725494174284497
10.0,1955.0,5.0,3000.0,0.29,0.20749463163564547,0.29,0.2086233235192541
10.0,2297.0,5.0,3000.0,0.22666666666666666,0.1229114724480578,0.22666666666666666,0.1323020978274289
10.0,2700.0,5.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,6.0,3000.0,0.6733333333333333,0.6749662181939222,0.6733333333333333,0.6727456943978389
10.0,2.0,6.0,3000.0,0.6733333333333333,0.6749662181939222,0.6733333333333333,0.6727456943978389
10.0,3.0,6.0,3000.0,0.7066666666666667,0.7009162632201563,0.7066666666666667,0.7023899575445448
10.0,4.0,6.0,3000.0,0.7133333333333334,0.7104072801949146,0.7133333333333334,0.7106369390580272
10.0,5.0,6.0,3000.0,0.7333333333333333,0.7296220306513409,0.7333333333333333,0.7291731524273599
10.0,6.0,6.0,3000.0,0.73,0.724679335343095,0.73,0.724565616580388
10.0,8.0,6.0,3000.0,0.72,0.7141885064225835,0.72,0.7134228851665485
10.0,9.0,6.0,3000.0,0.72,0.7185434922012648,0.72,0.7154451457046791
10.0,11.0,6.0,3000.0,0.7066666666666667,0.7035056090862543,0.7066666666666667,0.7013843463437394
10.0,13.0,6.0,3000.0,0.71,0.7076680071524899,0.71,0.7048146213621445
10.0,15.0,6.0,3000.0,0.7133333333333334,0.7163796437584443,0.7133333333333334,0.711008338768766
10.0,18.0,6.0,3000.0,0.7233333333333334,0.7229725741452893,0.7233333333333334,0.7197996647650785
10.0,21.0,6.0,3000.0,0.7066666666666667,0.7064045058983873,0.7066666666666667,0.703411399343543
10.0,25.0,6.0,3000.0,0.7,0.697971408045977,0.7,0.6961137175156616
10.0,29.0,6.0,3000.0,0.69,0.6845852813852813,0.69,0.6838948472181908
10.0,34.0,6.0,3000.0,0.6933333333333334,0.6876616331381037,0.6933333333333334,0.6864570874305471
10.0,40.0,6.0,3000.0,0.7,0.6979851514219878,0.7,0.694337392006611
10.0,47.0,6.0,3000.0,0.6833333333333333,0.6781119631767631,0.6833333333333333,0.6756086034008005
10.0,56.0,6.0,3000.0,0.6933333333333334,0.6913890929490021,0.6933333333333334,0.6862125645564232
10.0,66.0,6.0,3000.0,0.6766666666666666,0.6791546864325188,0.6766666666666666,0.6711510160380304
10.0,77.0,6.0,3000.0,0.6533333333333333,0.6484551296244753,0.6533333333333333,0.6428924568128987
10.0,91.0,6.0,3000.0,0.6633333333333333,0.6611984292623828,0.6633333333333333,0.6526111488151811
10.0,107.0,6.0,3000.0,0.6633333333333333,0.655585643539334,0.6633333333333333,0.6507351600725858
10.0,126.0,6.0,3000.0,0.6633333333333333,0.6663643242558714,0.6633333333333333,0.6560290563484874
10.0,148.0,6.0,3000.0,0.6766666666666666,0.6823349550346454,0.6766666666666666,0.6716098459242515
10.0,174.0,6.0,3000.0,0.67,0.6783615170867674,0.67,0.6646118625850836
10.0,204.0,6.0,3000.0,0.6633333333333333,0.6668983322595524,0.6633333333333333,0.6545252317381148
10.0,240.0,6.0,3000.0,0.6666666666666666,0.6730317234527761,0.6666666666666666,0.6572806409895298
10.0,282.0,6.0,3000.0,0.6466666666666666,0.6509600352002116,0.6466666666666666,0.6315553563461364
10.0,331.0,6.0,3000.0,0.6566666666666666,0.6594196458864248,0.6566666666666666,0.6445422118489097
10.0,389.0,6.0,3000.0,0.6433333333333333,0.6458509784338698,0.6433333333333333,0.6290698984884565
10.0,458.0,6.0,3000.0,0.63,0.6270520245508096,0.63,0.6142162152168179
10.0,538.0,6.0,3000.0,0.6133333333333333,0.6093750965296297,0.6133333333333333,0.5932114548453367
10.0,632.0,6.0,3000.0,0.5866666666666667,0.5859973032279234,0.5866666666666667,0.5661601209570185
10.0,743.0,6.0,3000.0,0.5633333333333334,0.57229926251909,0.5633333333333334,0.5396478124069762
10.0,873.0,6.0,3000.0,0.5233333333333333,0.5725021730767903,0.5233333333333333,0.5102088224534371
10.0,1026.0,6.0,3000.0,0.4633333333333333,0.5246516067706544,0.4633333333333333,0.44964594600287133
10.0,1205.0,6.0,3000.0,0.44333333333333336,0.4763028496208172,0.44333333333333336,0.40868702945095814
10.0,1416.0,6.0,3000.0,0.39,0.41249749812922964,0.39,0.33173054643003264
10.0,1664.0,6.0,3000.0,0.33,0.3458657875742118,0.33,0.2521791614953814
10.0,1955.0,6.0,3000.0,0.29,0.2280724872827091,0.29,0.20378850288707995
10.0,2297.0,6.0,3000.0,0.22333333333333333,0.13220558829499937,0.22333333333333333,0.1310514752631739
10.0,2700.0,6.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,7.0,3000.0,0.68,0.6856701467867709,0.68,0.681053184710825
10.0,2.0,7.0,3000.0,0.68,0.6856701467867709,0.68,0.681053184710825
10.0,3.0,7.0,3000.0,0.7266666666666667,0.7242299420109765,0.7266666666666667,0.7243876022768299
10.0,4.0,7.0,3000.0,0.71,0.7048736942070276,0.71,0.7062340445960352
10.0,5.0,7.0,3000.0,0.6933333333333334,0.6894124391309989,0.6933333333333334,0.6891745623506847
10.0,6.0,7.0,3000.0,0.7066666666666667,0.7027464687111908,0.7066666666666667,0.7026069030301397
10.0,8.0,7.0,3000.0,0.73,0.7286672148285152,0.73,0.7270092636580145
10.0,9.0,7.0,3000.0,0.7166666666666667,0.7142080070731862,0.7166666666666667,0.7116189654214791
10.0,11.0,7.0,3000.0,0.7233333333333334,0.719255198090543,0.7233333333333334,0.7187298259391836
10.0,13.0,7.0,3000.0,0.7266666666666667,0.7295141803116417,0.7266666666666667,0.7246485011385371
10.0,15.0,7.0,3000.0,0.7333333333333333,0.7331071186772942,0.7333333333333333,0.729681687633455
10.0,18.0,7.0,3000.0,0.7133333333333334,0.7118952556006319,0.7133333333333334,0.7090284399864367
10.0,21.0,7.0,3000.0,0.7166666666666667,0.7155315232094694,0.7166666666666667,0.713707495274718
10.0,25.0,7.0,3000.0,0.7,0.6970994649646485,0.7,0.6962276859845757
10.0,29.0,7.0,3000.0,0.7066666666666667,0.7043160811811088,0.7066666666666667,0.7025226046281049
10.0,34.0,7.0,3000.0,0.6833333333333333,0.6806503865077901,0.6833333333333333,0.6782574913706382
10.0,40.0,7.0,3000.0,0.6933333333333334,0.6900962823539508,0.6933333333333334,0.6868077012331013
10.0,47.0,7.0,3000.0,0.6933333333333334,0.6931687684520502,0.6933333333333334,0.6871219291059342
10.0,56.0,7.0,3000.0,0.68,0.6838212134001924,0.68,0.6720808269721045
10.0,66.0,7.0,3000.0,0.67,0.6718383173096699,0.67,0.6605751913250517
10.0,77.0,7.0,3000.0,0.6733333333333333,0.6779878396401384,0.6733333333333333,0.6636284559172254
