K,k,alpha,size,accuracy,precision,recall,f1
10.0,2600.0,59.0,3000.0,0.15,0.12473317909072099,0.15,0.07414920064720115
10.0,2700.0,59.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,88.0,3000.0,0.79,0.8000529411764706,0.79,0.792693070009291
10.0,100.0,88.0,3000.0,0.69,0.7149002907792631,0.69,0.6952082398348823
10.0,200.0,88.0,3000.0,0.67,0.6884064524642773,0.67,0.6717060567218144
10.0,300.0,88.0,3000.0,0.65,0.6645181145031172,0.65,0.6484454347914783
10.0,400.0,88.0,3000.0,0.6233333333333333,0.6322924725912845,0.6233333333333333,0.6148946866499098
10.0,500.0,88.0,3000.0,0.6166666666666667,0.6512458436222401,0.6166666666666667,0.6097085834960274
10.0,600.0,88.0,3000.0,0.5866666666666667,0.6251842498398683,0.5866666666666667,0.5788543860303562
10.0,700.0,88.0,3000.0,0.5733333333333334,0.6324446529891605,0.5733333333333334,0.5638417613097216
10.0,800.0,88.0,3000.0,0.5433333333333333,0.5938563855915608,0.5433333333333333,0.5294814444746513
10.0,900.0,88.0,3000.0,0.53,0.5834177861917127,0.53,0.5123062683148735
10.0,1000.0,88.0,3000.0,0.5033333333333333,0.5618616973943363,0.5033333333333333,0.47435469416107734
10.0,1100.0,88.0,3000.0,0.52,0.6013014692730055,0.52,0.49616572915295337
10.0,1200.0,88.0,3000.0,0.4766666666666667,0.5413115974725882,0.4766666666666667,0.4531285156839838
10.0,1300.0,88.0,3000.0,0.4533333333333333,0.5010549189372718,0.4533333333333333,0.4167584109929358
10.0,1400.0,88.0,3000.0,0.4266666666666667,0.5053653666557807,0.4266666666666667,0.38761828762554823
10.0,1500.0,88.0,3000.0,0.37333333333333335,0.4838320107573488,0.37333333333333335,0.3283310123940871
10.0,1600.0,88.0,3000.0,0.36,0.40371994463423166,0.36,0.29754785880742685
10.0,1700.0,88.0,3000.0,0.3466666666666667,0.410100629789884,0.3466666666666667,0.2756309435864673
10.0,1800.0,88.0,3000.0,0.3433333333333333,0.27895680808999773,0.3433333333333333,0.26300830733284625
10.0,1900.0,88.0,3000.0,0.33,0.23333983029304486,0.33,0.24267864435664166
10.0,2000.0,88.0,3000.0,0.31,0.18884859911330498,0.31,0.21818346217187715
10.0,2100.0,88.0,3000.0,0.2866666666666667,0.1831727371731837,0.2866666666666667,0.20869396329516116
10.0,2200.0,88.0,3000.0,0.24,0.1693074634773417,0.24,0.16577211499799177
10.0,2300.0,88.0,3000.0,0.19666666666666666,0.14253457866101543,0.19666666666666666,0.1204877567069166
10.0,2400.0,88.0,3000.0,0.19333333333333333,0.09322760322335091,0.19333333333333333,0.10884528486674828
10.0,2500.0,88.0,3000.0,0.17,0.08848842747531137,0.17,0.09052763363808582
10.0,2600.0,88.0,3000.0,0.15333333333333332,0.12539777065200794,0.15333333333333332,0.07547099713448598
10.0,2700.0,88.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,117.0,3000.0,0.7766666666666666,0.7862176362227008,0.7766666666666666,0.7792170986376351
10.0,100.0,117.0,3000.0,0.69,0.7101472282970466,0.69,0.6930311283680433
10.0,200.0,117.0,3000.0,0.6733333333333333,0.6910932439874394,0.6733333333333333,0.6747401635359301
10.0,300.0,117.0,3000.0,0.6433333333333333,0.6582720588235293,0.6433333333333333,0.6420266391536678
10.0,400.0,117.0,3000.0,0.6133333333333333,0.6297193656992089,0.6133333333333333,0.6063623501830346
10.0,500.0,117.0,3000.0,0.61,0.6431035403561544,0.61,0.6019072379755959
10.0,600.0,117.0,3000.0,0.5866666666666667,0.625923123166977,0.5866666666666667,0.5791795961380101
10.0,700.0,117.0,3000.0,0.5733333333333334,0.6317222905931229,0.5733333333333334,0.5633019645598792
10.0,800.0,117.0,3000.0,0.55,0.6044316880439101,0.55,0.5363085539051538
10.0,900.0,117.0,3000.0,0.5166666666666667,0.5688067839309523,0.5166666666666667,0.4941016694375429
10.0,1000.0,117.0,3000.0,0.49,0.5587720445623672,0.49,0.4586137922342158
10.0,1100.0,117.0,3000.0,0.5033333333333333,0.5763207687747562,0.5033333333333333,0.47180891868991315
10.0,1200.0,117.0,3000.0,0.48,0.5501022275905313,0.48,0.45294396705565165
10.0,1300.0,117.0,3000.0,0.4533333333333333,0.5051448085848143,0.4533333333333333,0.4121310294336244
10.0,1400.0,117.0,3000.0,0.4266666666666667,0.5288529086053025,0.4266666666666667,0.38653211808457805
10.0,1500.0,117.0,3000.0,0.38666666666666666,0.48479793722081277,0.38666666666666666,0.34005593681319485
10.0,1600.0,117.0,3000.0,0.36333333333333334,0.35970011174181316,0.36333333333333334,0.3034790671349414
10.0,1700.0,117.0,3000.0,0.35,0.4190936897989598,0.35,0.2808790364227121
10.0,1800.0,117.0,3000.0,0.3466666666666667,0.3859531951752507,0.3466666666666667,0.26708472420727325
10.0,1900.0,117.0,3000.0,0.33,0.22334599083976078,0.33,0.23983036491333565
10.0,2000.0,117.0,3000.0,0.30333333333333334,0.1751624694476936,0.30333333333333334,0.20785111718822044
10.0,2100.0,117.0,3000.0,0.2833333333333333,0.18304352888253816,0.2833333333333333,0.2061655332239375
10.0,2200.0,117.0,3000.0,0.23666666666666666,0.1673030617375155,0.23666666666666666,0.1628838702981542
10.0,2300.0,117.0,3000.0,0.2,0.1454123063271738,0.2,0.12289541089541091
10.0,2400.0,117.0,3000.0,0.19,0.08979209461562403,0.19,0.10520105282792067
10.0,2500.0,117.0,3000.0,0.17333333333333334,0.09031552822349459,0.17333333333333334,0.09299549145529125
10.0,2600.0,117.0,3000.0,0.16333333333333333,0.1129158175049591,0.16333333333333333,0.08732223162248542
10.0,2700.0,117.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,146.0,3000.0,0.7733333333333333,0.7833884697314653,0.7733333333333333,0.7759202660120693
10.0,100.0,146.0,3000.0,0.68,0.7039194654872405,0.68,0.6834359704909405
10.0,200.0,146.0,3000.0,0.6733333333333333,0.6901186955473737,0.6733333333333333,0.674628664421234
10.0,300.0,146.0,3000.0,0.6366666666666667,0.6545168598096986,0.6366666666666667,0.6349916475591181
10.0,400.0,146.0,3000.0,0.62,0.6402217113068176,0.62,0.6142752306486406
10.0,500.0,146.0,3000.0,0.6133333333333333,0.6458204301075268,0.6133333333333333,0.6042017527042186
10.0,600.0,146.0,3000.0,0.5833333333333334,0.6218792630130626,0.5833333333333334,0.5746474030777353
10.0,700.0,146.0,3000.0,0.57,0.6285201417422551,0.57,0.5596211567769729
10.0,800.0,146.0,3000.0,0.5466666666666666,0.60213168804391,0.5466666666666666,0.5310685126920212
10.0,900.0,146.0,3000.0,0.51,0.5641211149528306,0.51,0.4871023374406436
10.0,1000.0,146.0,3000.0,0.49666666666666665,0.5738166469860548,0.49666666666666665,0.4662911373853629
10.0,1100.0,146.0,3000.0,0.5066666666666667,0.5753641041879582,0.5066666666666667,0.477797851225596
10.0,1200.0,146.0,3000.0,0.48,0.5498577558897803,0.48,0.4529238615506936
10.0,1300.0,146.0,3000.0,0.44666666666666666,0.4883214285714286,0.44666666666666666,0.40341087743097287
10.0,1400.0,146.0,3000.0,0.43333333333333335,0.5128672820993261,0.43333333333333335,0.38768032359214066
10.0,1500.0,146.0,3000.0,0.38666666666666666,0.4649217505019135,0.38666666666666666,0.338971492402099
10.0,1600.0,146.0,3000.0,0.36333333333333334,0.3688764707602829,0.36333333333333334,0.30496450906019285
10.0,1700.0,146.0,3000.0,0.36333333333333334,0.43045485317263893,0.36333333333333334,0.2929455038053408
10.0,1800.0,146.0,3000.0,0.35,0.39369258331122736,0.35,0.27296998059297417
10.0,1900.0,146.0,3000.0,0.33666666666666667,0.2519527016234188,0.33666666666666667,0.25264459505799747
10.0,2000.0,146.0,3000.0,0.31,0.19900187717480647,0.31,0.21914486553159912
10.0,2100.0,146.0,3000.0,0.28,0.18055431201772665,0.28,0.20273628838327784
10.0,2200.0,146.0,3000.0,0.23666666666666666,0.17899370038710177,0.23666666666666666,0.16369813332467856
10.0,2300.0,146.0,3000.0,0.20333333333333334,0.2014007936507937,0.20333333333333334,0.12409542808024782
10.0,2400.0,146.0,3000.0,0.18666666666666668,0.09145330859616574,0.18666666666666668,0.10420729029424682
10.0,2500.0,146.0,3000.0,0.17333333333333334,0.09034233142268232,0.17333333333333334,0.09311299686414103
10.0,2600.0,146.0,3000.0,0.16333333333333333,0.11272341822288903,0.16333333333333333,0.08723960277531705
10.0,2700.0,146.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,175.0,3000.0,0.77,0.7806199492428635,0.77,0.7724957320998115
10.0,100.0,175.0,3000.0,0.68,0.7057932969697677,0.68,0.6836973567318663
10.0,200.0,175.0,3000.0,0.6766666666666666,0.6935507756375359,0.6766666666666666,0.6776706708952208
10.0,300.0,175.0,3000.0,0.6366666666666667,0.6545168598096986,0.6366666666666667,0.6349916475591181
10.0,400.0,175.0,3000.0,0.6166666666666667,0.6340105102271956,0.6166666666666667,0.6107150071878655
10.0,500.0,175.0,3000.0,0.61,0.6458335866323113,0.61,0.601729531851414
10.0,600.0,175.0,3000.0,0.58,0.6145693541752365,0.58,0.5687699861258975
10.0,700.0,175.0,3000.0,0.5666666666666667,0.6262791161012294,0.5666666666666667,0.5545953797995153
10.0,800.0,175.0,3000.0,0.5433333333333333,0.5972110531232752,0.5433333333333333,0.5288022164895491
10.0,900.0,175.0,3000.0,0.48,0.5321831082684972,0.48,0.4492469573618562
10.0,1000.0,175.0,3000.0,0.49333333333333335,0.5638792702880638,0.49333333333333335,0.4655260791171063
10.0,1100.0,175.0,3000.0,0.5066666666666667,0.5784292314351951,0.5066666666666667,0.47780615627223644
10.0,1200.0,175.0,3000.0,0.48333333333333334,0.5580277299597977,0.48333333333333334,0.4560064715291098
10.0,1300.0,175.0,3000.0,0.44666666666666666,0.5036093185734746,0.44666666666666666,0.40643739366666587
10.0,1400.0,175.0,3000.0,0.4266666666666667,0.5201307734024602,0.4266666666666667,0.38176314025422187
10.0,1500.0,175.0,3000.0,0.39,0.46413817705490534,0.39,0.33941055956845434
10.0,1600.0,175.0,3000.0,0.36666666666666664,0.4168095941998381,0.36666666666666664,0.3062515931797012
10.0,1700.0,175.0,3000.0,0.35,0.41922616578984845,0.35,0.2838372409237319
10.0,1800.0,175.0,3000.0,0.3466666666666667,0.394666739841182,0.3466666666666667,0.2729900875838722
10.0,1900.0,175.0,3000.0,0.33,0.2331685413234677,0.33,0.2450689789605128
10.0,2000.0,175.0,3000.0,0.31,0.1990248592673725,0.31,0.2195737231514528
10.0,2100.0,175.0,3000.0,0.2833333333333333,0.1845323276723884,0.2833333333333333,0.20677289886039885
10.0,2200.0,175.0,3000.0,0.24,0.18978101403362427,0.24,0.17239094170166538
10.0,2300.0,175.0,3000.0,0.20333333333333334,0.20186895083236547,0.20333333333333334,0.12424104716704337
10.0,2400.0,175.0,3000.0,0.18333333333333332,0.09102524718758073,0.18333333333333332,0.1034567254906238
10.0,2500.0,175.0,3000.0,0.17333333333333334,0.09047020643906901,0.17333333333333334,0.09338902393824419
10.0,2600.0,175.0,3000.0,0.16333333333333333,0.11252648136349155,0.16333333333333333,0.08702512603736663
10.0,2700.0,175.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,204.0,3000.0,0.7666666666666667,0.7762929122601536,0.7666666666666667,0.7688070566115823
10.0,100.0,204.0,3000.0,0.68,0.7055957893346955,0.68,0.6840823136125274
10.0,200.0,204.0,3000.0,0.67,0.6855919593405299,0.67,0.6711148135560036
10.0,300.0,204.0,3000.0,0.6333333333333333,0.6536162774423644,0.6333333333333333,0.6316917796071391
10.0,400.0,204.0,3000.0,0.61,0.6291208553621587,0.61,0.6039682842243118
10.0,500.0,204.0,3000.0,0.6166666666666667,0.6533370175004835,0.6166666666666667,0.6108472152164509
10.0,600.0,204.0,3000.0,0.58,0.621210255946573,0.58,0.5691564613478157
10.0,700.0,204.0,3000.0,0.5666666666666667,0.6264359654003969,0.5666666666666667,0.5554328480973734
10.0,800.0,204.0,3000.0,0.54,0.5940794387693854,0.54,0.5251393440254513
10.0,900.0,204.0,3000.0,0.48333333333333334,0.5526777818955239,0.48333333333333334,0.4553038005545408
10.0,1000.0,204.0,3000.0,0.49333333333333335,0.5651563739034028,0.49333333333333335,0.46579263939950827
10.0,1100.0,204.0,3000.0,0.5,0.5724358611203962,0.5,0.47175643998260663
10.0,1200.0,204.0,3000.0,0.47,0.5477628006018035,0.47,0.4421515157614986
10.0,1300.0,204.0,3000.0,0.44333333333333336,0.5011644556343884,0.44333333333333336,0.4036022680631902
10.0,1400.0,204.0,3000.0,0.42333333333333334,0.5150389998775092,0.42333333333333334,0.3775279281205879
10.0,1500.0,204.0,3000.0,0.3933333333333333,0.4659237480345061,0.3933333333333333,0.3421057709012596
10.0,1600.0,204.0,3000.0,0.37333333333333335,0.37373062421449516,0.37333333333333335,0.31393440321836785
10.0,1700.0,204.0,3000.0,0.35333333333333333,0.42107812734356437,0.35333333333333333,0.2861692950010075
10.0,1800.0,204.0,3000.0,0.35,0.40268531290285137,0.35,0.27836847313383994
10.0,1900.0,204.0,3000.0,0.32666666666666666,0.23401298938345566,0.32666666666666666,0.2417356087010953
10.0,2000.0,204.0,3000.0,0.31333333333333335,0.1997015597468814,0.31333333333333335,0.22252563990263402
10.0,2100.0,204.0,3000.0,0.28,0.1798277355159324,0.28,0.20332709632709633
10.0,2200.0,204.0,3000.0,0.24333333333333335,0.19015303838673403,0.24333333333333335,0.1731738012379471
10.0,2300.0,204.0,3000.0,0.20333333333333334,0.20240944058782934,0.20333333333333334,0.12464500952518902
10.0,2400.0,204.0,3000.0,0.18666666666666668,0.09488616891064872,0.18666666666666668,0.10505815885676305
10.0,2500.0,204.0,3000.0,0.17333333333333334,0.09035062554785242,0.17333333333333334,0.09326591499426813
10.0,2600.0,204.0,3000.0,0.16666666666666666,0.11360580975712556,0.16666666666666666,0.08869474304338316
10.0,2700.0,204.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,233.0,3000.0,0.7633333333333333,0.7754050563102287,0.7633333333333333,0.7662860753792053
10.0,100.0,233.0,3000.0,0.68,0.7033969097828747,0.68,0.6834871103061902
10.0,200.0,233.0,3000.0,0.6733333333333333,0.6892793579197016,0.6733333333333333,0.6747394007058442
10.0,300.0,233.0,3000.0,0.6366666666666667,0.6552812373331307,0.6366666666666667,0.6342200148874799
10.0,400.0,233.0,3000.0,0.6166666666666667,0.6322313288866107,0.6166666666666667,0.6101869031924438
10.0,500.0,233.0,3000.0,0.61,0.6465265175429248,0.61,0.6030876692032939
10.0,600.0,233.0,3000.0,0.58,0.6275728974044003,0.58,0.5686522999193271
10.0,700.0,233.0,3000.0,0.57,0.6306138008221892,0.57,0.5591492312145931
10.0,800.0,233.0,3000.0,0.54,0.5931164463728625,0.54,0.5231532952975751
10.0,900.0,233.0,3000.0,0.4766666666666667,0.5379155566655567,0.4766666666666667,0.44565841423542746
10.0,1000.0,233.0,3000.0,0.49,0.5693369579774744,0.49,0.46058071595876676
10.0,1100.0,233.0,3000.0,0.5033333333333333,0.5750892475947047,0.5033333333333333,0.4750796296855431
10.0,1200.0,233.0,3000.0,0.4633333333333333,0.5433311207373515,0.4633333333333333,0.4362781051176891
10.0,1300.0,233.0,3000.0,0.4533333333333333,0.510415200755317,0.4533333333333333,0.4124453458991063
10.0,1400.0,233.0,3000.0,0.42,0.5119730666966258,0.42,0.3749344241540699
10.0,1500.0,233.0,3000.0,0.4,0.47281126661100986,0.4,0.3503908416689541
10.0,1600.0,233.0,3000.0,0.37666666666666665,0.5002892539905163,0.37666666666666665,0.3201013540016423
10.0,1700.0,233.0,3000.0,0.3566666666666667,0.4272268195560729,0.3566666666666667,0.2906550139066899
10.0,1800.0,233.0,3000.0,0.35333333333333333,0.4029386007871389,0.35333333333333333,0.28052359534712473
10.0,1900.0,233.0,3000.0,0.32666666666666666,0.23167296217297206,0.32666666666666666,0.2420310311998413
10.0,2000.0,233.0,3000.0,0.31333333333333335,0.2003969884518665,0.31333333333333335,0.22294172520995909
10.0,2100.0,233.0,3000.0,0.28,0.1804461926961927,0.28,0.20381417797888385
10.0,2200.0,233.0,3000.0,0.24666666666666667,0.18359276848629502,0.24666666666666667,0.17667345348371977
10.0,2300.0,233.0,3000.0,0.2,0.199720449007393,0.2,0.1217693080560751
10.0,2400.0,233.0,3000.0,0.18666666666666668,0.09901443929647788,0.18666666666666668,0.10604218412267948
10.0,2500.0,233.0,3000.0,0.17333333333333334,0.09075845982860986,0.17333333333333334,0.09380758626763454
10.0,2600.0,233.0,3000.0,0.17,0.11572996000201882,0.17,0.09322075135037271
10.0,2700.0,233.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,262.0,3000.0,0.76,0.7765491221104632,0.76,0.76426974259414
10.0,100.0,262.0,3000.0,0.68,0.7055957893346955,0.68,0.6840823136125274
10.0,200.0,262.0,3000.0,0.6766666666666666,0.6936210846388794,0.6766666666666666,0.6779770424139838
10.0,300.0,262.0,3000.0,0.6366666666666667,0.6556415192406571,0.6366666666666667,0.6338342946501927
10.0,400.0,262.0,3000.0,0.6166666666666667,0.631133340755449,0.6166666666666667,0.6105491828579301
10.0,500.0,262.0,3000.0,0.61,0.6454837730323798,0.61,0.6010183574238988
10.0,600.0,262.0,3000.0,0.5666666666666667,0.6210387256518544,0.5666666666666667,0.5575555951583985
10.0,700.0,262.0,3000.0,0.56,0.6223171853791714,0.56,0.5473963600612846
10.0,800.0,262.0,3000.0,0.5366666666666666,0.592124382880799,0.5366666666666666,0.5185923912860608
10.0,900.0,262.0,3000.0,0.48,0.5440367687867688,0.48,0.450726996965339
10.0,1000.0,262.0,3000.0,0.49,0.5730671167076331,0.49,0.46082012240128656
10.0,1100.0,262.0,3000.0,0.5,0.5734474170248093,0.5,0.4718845658395359
10.0,1200.0,262.0,3000.0,0.4633333333333333,0.5433311207373515,0.4633333333333333,0.4362781051176891
10.0,1300.0,262.0,3000.0,0.4533333333333333,0.5105086921885702,0.4533333333333333,0.4124622548796982
10.0,1400.0,262.0,3000.0,0.41333333333333333,0.4915773017831841,0.41333333333333333,0.36709553070350937
10.0,1500.0,262.0,3000.0,0.4033333333333333,0.47213177563177555,0.4033333333333333,0.3497663139428487
10.0,1600.0,262.0,3000.0,0.38,0.554313810909251,0.38,0.32163514267997595
10.0,1700.0,262.0,3000.0,0.36,0.43223618501961075,0.36,0.2952844687133844
10.0,1800.0,262.0,3000.0,0.35,0.39562907697761507,0.35,0.27581161622082334
10.0,1900.0,262.0,3000.0,0.32666666666666666,0.23175489544820713,0.32666666666666666,0.24193638677070164
10.0,2000.0,262.0,3000.0,0.31333333333333335,0.2014226712554131,0.31333333333333335,0.22370984557311027
10.0,2100.0,262.0,3000.0,0.28,0.18042972365798454,0.28,0.2043986043451758
10.0,2200.0,262.0,3000.0,0.24333333333333335,0.1745864758438086,0.24333333333333335,0.17078274492369944
10.0,2300.0,262.0,3000.0,0.2,0.20100760629455033,0.2,0.12223907867205319
10.0,2400.0,262.0,3000.0,0.18666666666666668,0.09509180325384377,0.18666666666666668,0.10540896218557388
10.0,2500.0,262.0,3000.0,0.17333333333333334,0.09062587412587413,0.17333333333333334,0.09368488757963027
10.0,2600.0,262.0,3000.0,0.17,0.11535557644110274,0.17,0.09288418698373514
10.0,2700.0,262.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,291.0,3000.0,0.7566666666666667,0.7705547916849871,0.7566666666666667,0.7599217210585093
10.0,100.0,291.0,3000.0,0.6833333333333333,0.707682624068589,0.6833333333333333,0.6872371103061902
10.0,200.0,291.0,3000.0,0.6733333333333333,0.6909076121531109,0.6733333333333333,0.6750837124536162
10.0,300.0,291.0,3000.0,0.6366666666666667,0.6536816233875057,0.6366666666666667,0.6328229177334016
10.0,400.0,291.0,3000.0,0.6133333333333333,0.6300929577571147,0.6133333333333333,0.6070890433304994
10.0,500.0,291.0,3000.0,0.6133333333333333,0.6483853755338455,0.6133333333333333,0.6041147990930433
10.0,600.0,291.0,3000.0,0.5766666666666667,0.6309786463849041,0.5766666666666667,0.565922153183021
10.0,700.0,291.0,3000.0,0.56,0.6223171853791714,0.56,0.5473963600612846
10.0,800.0,291.0,3000.0,0.5333333333333333,0.5912007375606019,0.5333333333333333,0.5138006055037089
10.0,900.0,291.0,3000.0,0.48333333333333334,0.5468282828282829,0.48333333333333334,0.4532431412249285
10.0,1000.0,291.0,3000.0,0.49,0.5730671167076331,0.49,0.46082012240128656
10.0,1100.0,291.0,3000.0,0.5033333333333333,0.5868737062501768,0.5033333333333333,0.47475042375275706
10.0,1200.0,291.0,3000.0,0.4633333333333333,0.5381222957932323,0.4633333333333333,0.43306619165122595
10.0,1300.0,291.0,3000.0,0.45666666666666667,0.5120798712189333,0.45666666666666667,0.41485710666657066
10.0,1400.0,291.0,3000.0,0.4166666666666667,0.4947941146662373,0.4166666666666667,0.37178711519783025
10.0,1500.0,291.0,3000.0,0.41,0.49712576312576306,0.41,0.3612709304820116
10.0,1600.0,291.0,3000.0,0.38,0.49978158440646864,0.38,0.3204431931931932
10.0,1700.0,291.0,3000.0,0.36333333333333334,0.4326395463641486,0.36333333333333334,0.30185396435729017
10.0,1800.0,291.0,3000.0,0.35333333333333333,0.40583265989646167,0.35333333333333333,0.2810238196657634
10.0,1900.0,291.0,3000.0,0.32666666666666666,0.2229307718593777,0.32666666666666666,0.2410791698769466
10.0,2000.0,291.0,3000.0,0.31,0.19896576762521037,0.31,0.22239931104101165
10.0,2100.0,291.0,3000.0,0.28,0.1808526906476436,0.28,0.20519745825830613
10.0,2200.0,291.0,3000.0,0.24,0.18413146997929605,0.24,0.16895698574464454
10.0,2300.0,291.0,3000.0,0.20333333333333334,0.20576453846588108,0.20333333333333334,0.12645250047038067
10.0,2400.0,291.0,3000.0,0.18666666666666668,0.09509180325384377,0.18666666666666668,0.10540896218557388
10.0,2500.0,291.0,3000.0,0.17666666666666667,0.09223614014458671,0.17666666666666667,0.09585172244508942
10.0,2600.0,291.0,3000.0,0.17,0.11499478433213374,0.17,0.09260719594052928
10.0,2700.0,291.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,320.0,3000.0,0.7633333333333333,0.7774317803273743,0.7633333333333333,0.7665439642044192
10.0,100.0,320.0,3000.0,0.6766666666666666,0.7039019602879252,0.6766666666666666,0.680880984685263
10.0,200.0,320.0,3000.0,0.6733333333333333,0.6899678793168263,0.6733333333333333,0.67450328127617
10.0,300.0,320.0,3000.0,0.64,0.6571618584302408,0.64,0.6365211334961334
10.0,400.0,320.0,3000.0,0.6133333333333333,0.6300929577571147,0.6133333333333333,0.6070890433304994
10.0,500.0,320.0,3000.0,0.6133333333333333,0.6490972356460972,0.6133333333333333,0.6063834499517801
10.0,600.0,320.0,3000.0,0.5733333333333334,0.6212736455748552,0.5733333333333334,0.5616838026864621
10.0,700.0,320.0,3000.0,0.5533333333333333,0.6108415181892184,0.5533333333333333,0.5398154740483428
10.0,800.0,320.0,3000.0,0.5333333333333333,0.5932134048627574,0.5333333333333333,0.5133409410160527
10.0,900.0,320.0,3000.0,0.48333333333333334,0.5468282828282829,0.48333333333333334,0.4532431412249285
10.0,1000.0,320.0,3000.0,0.49333333333333335,0.5763895428807709,0.49333333333333335,0.4629107705341657
10.0,1100.0,320.0,3000.0,0.5033333333333333,0.5727491395786327,0.5033333333333333,0.4738575393563998
10.0,1200.0,320.0,3000.0,0.46,0.5355433951069147,0.46,0.430040120150663
10.0,1300.0,320.0,3000.0,0.45666666666666667,0.5122345014303408,0.45666666666666667,0.4151042730534066
10.0,1400.0,320.0,3000.0,0.42,0.515482997394762,0.42,0.3787356762900733
10.0,1500.0,320.0,3000.0,0.4066666666666667,0.47636818736818737,0.4066666666666667,0.35514675251572836
10.0,1600.0,320.0,3000.0,0.38,0.552665422790307,0.38,0.3219434818213242
10.0,1700.0,320.0,3000.0,0.36,0.42675000042961747,0.36,0.29865739197266994
10.0,1800.0,320.0,3000.0,0.35,0.40345312581265924,0.35,0.27810277513981596
10.0,1900.0,320.0,3000.0,0.32666666666666666,0.2229307718593777,0.32666666666666666,0.2410791698769466
10.0,2000.0,320.0,3000.0,0.30666666666666664,0.19838372914073285,0.30666666666666664,0.220703951953638
10.0,2100.0,320.0,3000.0,0.28,0.18060309394543478,0.28,0.20488246580739133
10.0,2200.0,320.0,3000.0,0.24,0.18386432608470119,0.24,0.16887792523226136
10.0,2300.0,320.0,3000.0,0.2,0.20467320261437907,0.2,0.12493620075441764
10.0,2400.0,320.0,3000.0,0.18666666666666668,0.09509180325384377,0.18666666666666668,0.10540896218557388
10.0,2500.0,320.0,3000.0,0.17666666666666667,0.09233828807740324,0.17666666666666667,0.0959986958388387
10.0,2600.0,320.0,3000.0,0.17,0.11499478433213374,0.17,0.09260719594052928
10.0,2700.0,320.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,349.0,3000.0,0.7633333333333333,0.7755350517685767,0.7633333333333333,0.7660601468766509
10.0,100.0,349.0,3000.0,0.6733333333333333,0.7027183067095347,0.6733333333333333,0.6780354684634105
10.0,200.0,349.0,3000.0,0.6733333333333333,0.6902350529826671,0.6733333333333333,0.6737304852122027
10.0,300.0,349.0,3000.0,0.6333333333333333,0.6537437803062802,0.6333333333333333,0.6313089191871449
10.0,400.0,349.0,3000.0,0.6033333333333334,0.621724014007366,0.6033333333333334,0.5957153277595537
10.0,500.0,349.0,3000.0,0.6133333333333333,0.6460254365845922,0.6133333333333333,0.6044356040641343
10.0,600.0,349.0,3000.0,0.57,0.6176652398676592,0.57,0.5586692798473779
10.0,700.0,349.0,3000.0,0.5533333333333333,0.6108415181892184,0.5533333333333333,0.5398154740483428
10.0,800.0,349.0,3000.0,0.5333333333333333,0.5932134048627574,0.5333333333333333,0.5133409410160527
10.0,900.0,349.0,3000.0,0.48333333333333334,0.5472070707070706,0.48333333333333334,0.45395750035741894
10.0,1000.0,349.0,3000.0,0.49,0.5723451811346548,0.49,0.4588363325842148
10.0,1100.0,349.0,3000.0,0.5033333333333333,0.5727491395786327,0.5033333333333333,0.4738575393563998
10.0,1200.0,349.0,3000.0,0.4666666666666667,0.5409760102426915,0.4666666666666667,0.43552302628168205
10.0,1300.0,349.0,3000.0,0.45,0.5078242631752155,0.45,0.4097815997828244
10.0,1400.0,349.0,3000.0,0.4166666666666667,0.5098702027819674,0.4166666666666667,0.3730638976851762
10.0,1500.0,349.0,3000.0,0.4033333333333333,0.4928174603174603,0.4033333333333333,0.35601791625278967
10.0,1600.0,349.0,3000.0,0.37666666666666665,0.5485687009467497,0.37666666666666665,0.3191300156461447
10.0,1700.0,349.0,3000.0,0.36,0.42664952648396337,0.36,0.29883413214303167
10.0,1800.0,349.0,3000.0,0.35,0.4045865451536258,0.35,0.2778411635184232
10.0,1900.0,349.0,3000.0,0.3233333333333333,0.2204013976144635,0.3233333333333333,0.23805009484194126
10.0,2000.0,349.0,3000.0,0.31,0.19961318640008632,0.31,0.22233989817041613
10.0,2100.0,349.0,3000.0,0.2733333333333333,0.17487473365414544,0.2733333333333333,0.19817062782743022
10.0,2200.0,349.0,3000.0,0.24,0.1847641494020833,0.24,0.16940751367513787
10.0,2300.0,349.0,3000.0,0.2,0.2059860435402231,0.2,0.12512754202235213
10.0,2400.0,349.0,3000.0,0.18333333333333332,0.09413184341837094,0.18333333333333332,0.10396679064154131
