x,y
26.666565,-22.007557
64.51027,-2.3281336
-50.82987,26.579094
0.71249944,48.275772
-37.405006,33.97236
-27.085657,-15.592979
-7.7277713,-54.79444
-45.216316,23.129566
5.8293295,42.314697
30.20293,52.412
-56.98475,-29.770653
10.645809,41.965603
10.358488,-55.924522
47.49099,-15.6903515
0.8302455,5.601117
45.95522,-41.971497
64.834206,-2.2842011
53.41827,30.44201
24.562235,-14.432448
-35.634693,-7.512805
-45.782562,25.446709
-4.117279,45.13799
40.729282,12.688856
-41.848564,21.427006
49.032837,17.061378
-23.984259,48.832634
30.113798,46.4445
22.524862,-41.686024
22.15346,-27.316692
-40.049606,7.038095
-25.775055,-42.72953
20.893791,-40.901848
11.082802,12.753855
12.851914,8.924738
27.277739,29.474161
-40.7681,34.973286
-22.823847,11.986856
18.634789,-33.08168
31.178684,-16.600784
-20.951994,-5.780687
-47.849503,-10.6804905
-40.265957,6.1167936
-24.25425,7.7452726
