K,k,size,accuracy,precision,recall,f1
10.0,1.0,3000.0,0.7833333333333333,0.7947969315621369,0.7833333333333333,0.7823268148157432
10.0,1.0,3000.0,0.7866666666666666,0.7975206580690452,0.7866666666666666,0.7895215904303666
10.0,1.0,3000.0,0.7766666666666666,0.786181393769629,0.7766666666666666,0.7728416585075828
10.0,1.0,3000.0,0.79,0.8067421874099038,0.79,0.7930098690533786
10.0,1.0,3000.0,0.7333333333333333,0.7453518107806628,0.7333333333333333,0.7347223751155064
11.0,1.0,3000.0,0.7655677655677655,0.7848712274173995,0.7655677655677655,0.7675652713804235
11.0,1.0,3000.0,0.7912087912087912,0.815481521873712,0.7912087912087912,0.7938287266945822
11.0,1.0,3000.0,0.7765567765567766,0.7849167565087801,0.7765567765567766,0.7762084437537607
11.0,1.0,3000.0,0.7692307692307693,0.7924799180426229,0.7692307692307693,0.7744730929028497
11.0,1.0,3000.0,0.7326007326007326,0.7400937497845504,0.7326007326007326,0.7316514141815459
11.0,1.0,3000.0,0.7838827838827839,0.7934487623209427,0.7838827838827839,0.7857663247110133
11.0,1.0,3000.0,0.7472527472527473,0.7570327565155152,0.7472527472527473,0.7481130753409331
11.0,1.0,3000.0,0.7728937728937729,0.7873390786829995,0.7728937728937729,0.7728151308659782
11.0,1.0,3000.0,0.7830882352941176,0.8053762611904072,0.7830882352941176,0.787554667648131
11.0,1.0,3000.0,0.7830882352941176,0.7937608590980803,0.7830882352941176,0.7842650216617968
11.0,1.0,3000.0,0.75,0.7815540162064947,0.75,0.7610690294743927
12.0,1.0,3000.0,0.784,0.8014865691578174,0.784,0.7846471217395634
12.0,1.0,3000.0,0.776,0.7953951697551017,0.776,0.7734099838958117
12.0,1.0,3000.0,0.784,0.804821167942765,0.784,0.7856837692659911
12.0,1.0,3000.0,0.76,0.773635396968428,0.76,0.7590347494709732
12.0,1.0,3000.0,0.772,0.794384059956271,0.772,0.7756611148456831
12.0,1.0,3000.0,0.784,0.7882948995831754,0.784,0.7831085112662747
12.0,1.0,3000.0,0.78,0.8012675075820237,0.78,0.7848268674373923
12.0,1.0,3000.0,0.752,0.7573428459653746,0.752,0.7516906006070808
12.0,1.0,3000.0,0.772,0.7772179831932773,0.772,0.7707896906579881
12.0,1.0,3000.0,0.792,0.8273724853577795,0.792,0.8019552974389997
12.0,1.0,3000.0,0.732,0.7458792270531401,0.732,0.7328591783181571
12.0,1.0,3000.0,0.756,0.7807980703455414,0.756,0.761517375205446
13.0,1.0,3000.0,0.7316017316017316,0.7524328649407019,0.7316017316017316,0.7358882658282343
13.0,1.0,3000.0,0.7965367965367965,0.8102108458506814,0.7965367965367965,0.7997635581887809
13.0,1.0,3000.0,0.7705627705627706,0.774685947166294,0.7705627705627706,0.76460637782014
13.0,1.0,3000.0,0.7662337662337663,0.7887671176034347,0.7662337662337663,0.7693680997599518
13.0,1.0,3000.0,0.7619047619047619,0.7894087530835773,0.7619047619047619,0.7663557711250784
13.0,1.0,3000.0,0.7705627705627706,0.7816933274687283,0.7705627705627706,0.7730022136037175
13.0,1.0,3000.0,0.7748917748917749,0.7957280201889894,0.7748917748917749,0.7774883802077991
13.0,1.0,3000.0,0.7359307359307359,0.7506947259835751,0.7359307359307359,0.7394217059998214
13.0,1.0,3000.0,0.7965367965367965,0.8046700091856085,0.7965367965367965,0.796247478365705
13.0,1.0,3000.0,0.8441558441558441,0.8658206435972995,0.8441558441558441,0.84845344378104
13.0,1.0,3000.0,0.8173913043478261,0.8419489904170722,0.8173913043478261,0.823205133505918
13.0,1.0,3000.0,0.7608695652173914,0.7838651100174552,0.7608695652173914,0.7595950631011965
13.0,1.0,3000.0,0.7260869565217392,0.7349631025152136,0.7260869565217392,0.7259419192013351
14.0,1.0,3000.0,0.7209302325581395,0.7476879877789888,0.7209302325581395,0.7191502603908267
14.0,1.0,3000.0,0.7674418604651163,0.7874325867658983,0.7674418604651163,0.772441883495235
14.0,1.0,3000.0,0.7441860465116279,0.7539417901107008,0.7441860465116279,0.7440452055194611
