K,k,size,accuracy,precision,recall,f1
10.0,11.0,3000.0,0.7533333333333333,0.7743617756792867,0.7533333333333333,0.756673068521218
10.0,13.0,3000.0,0.75,0.7727830186569234,0.75,0.7538750823543793
10.0,15.0,3000.0,0.74,0.7680250257625616,0.74,0.746425220879832
10.0,18.0,3000.0,0.7233333333333334,0.7558487105811666,0.7233333333333334,0.7290424209565834
10.0,21.0,3000.0,0.7333333333333333,0.758383338661687,0.7333333333333333,0.7374293404971345
10.0,25.0,3000.0,0.7333333333333333,0.7552724204108051,0.7333333333333333,0.7362690985666178
10.0,29.0,3000.0,0.73,0.753451301013801,0.73,0.7324063510720811
10.0,34.0,3000.0,0.7366666666666667,0.7600325472000017,0.7366666666666667,0.7397473848477725
10.0,40.0,3000.0,0.7066666666666667,0.7329135168698736,0.7066666666666667,0.7088236796760522
10.0,47.0,3000.0,0.7,0.7270163358814674,0.7,0.7030937256443003
10.0,56.0,3000.0,0.6933333333333334,0.7180494449193636,0.6933333333333334,0.6967519865853734
10.0,66.0,3000.0,0.7,0.728669391409523,0.7,0.7044466194045579
10.0,77.0,3000.0,0.6766666666666666,0.714077672118593,0.6766666666666666,0.683234372800702
10.0,91.0,3000.0,0.6666666666666666,0.6957966220049389,0.6666666666666666,0.6708496610376407
10.0,107.0,3000.0,0.6733333333333333,0.7026191636083714,0.6733333333333333,0.6779492872147933
10.0,126.0,3000.0,0.68,0.7065848930149318,0.68,0.6830252541495234
10.0,148.0,3000.0,0.6766666666666666,0.7045746711693333,0.6766666666666666,0.6808422540302148
10.0,174.0,3000.0,0.6633333333333333,0.6900901235889991,0.6633333333333333,0.6662773840324466
10.0,204.0,3000.0,0.6666666666666666,0.6867475530910039,0.6666666666666666,0.6675658570996885
10.0,240.0,3000.0,0.65,0.6688020710488332,0.65,0.6479470010060914
10.0,282.0,3000.0,0.64,0.6574704913957162,0.64,0.6370841356839139
10.0,331.0,3000.0,0.63,0.6456029140613221,0.63,0.6249318042620986
10.0,389.0,3000.0,0.6,0.621592189578211,0.6,0.5921016739741372
10.0,458.0,3000.0,0.6,0.622261206164715,0.6,0.5888262875626414
10.0,538.0,3000.0,0.59,0.6374476980535804,0.59,0.5826658688880799
10.0,632.0,3000.0,0.5566666666666666,0.6107974057246504,0.5566666666666666,0.5454022226152656
10.0,743.0,3000.0,0.53,0.5900373149709727,0.53,0.5110473979415651
10.0,873.0,3000.0,0.49666666666666665,0.5513803432711132,0.49666666666666665,0.4684700692956388
10.0,1026.0,3000.0,0.4666666666666667,0.5488020141484617,0.4666666666666667,0.43239167243247306
10.0,1205.0,3000.0,0.45666666666666667,0.5243571806316828,0.45666666666666667,0.4226316508156863
10.0,1416.0,3000.0,0.41,0.5051898932311437,0.41,0.36390361038279856
10.0,1664.0,3000.0,0.36333333333333334,0.4262080150123098,0.36333333333333334,0.30821895027674784
10.0,1955.0,3000.0,0.30666666666666664,0.20129972545662148,0.30666666666666664,0.22357243691847736
10.0,2297.0,3000.0,0.2,0.20829961585174303,0.2,0.12849022268477336
10.0,2700.0,3000.0,0.07666666666666666,0.005877777777777777,0.07666666666666666,0.010918472652218781
10.0,1.0,3000.0,0.8,0.8052655409669929,0.8,0.7981874720482781
10.0,2.0,3000.0,0.8,0.8052655409669929,0.8,0.7981874720482781
10.0,3.0,3000.0,0.7866666666666666,0.7959075251722311,0.7866666666666666,0.7867215175191238
10.0,4.0,3000.0,0.7833333333333333,0.7926243280898454,0.7833333333333333,0.7836806235256101
10.0,5.0,3000.0,0.78,0.7903471795810324,0.78,0.7794980027150884
10.0,6.0,3000.0,0.7866666666666666,0.796752366810443,0.7866666666666666,0.7855457318586833
10.0,8.0,3000.0,0.7766666666666666,0.7972133681058631,0.7766666666666666,0.7787256807218007
10.0,9.0,3000.0,0.76,0.7870551351768886,0.76,0.7631423267984617
10.0,11.0,3000.0,0.76,0.7892602395595755,0.76,0.7633537351259814
10.0,13.0,3000.0,0.76,0.7916069864897451,0.76,0.7649266418513707
10.0,15.0,3000.0,0.7566666666666667,0.7886693494758011,0.7566666666666667,0.7614092505926614
10.0,18.0,3000.0,0.7633333333333333,0.7910720796281437,0.7633333333333333,0.7677127628516619
10.0,21.0,3000.0,0.7466666666666667,0.7776824314133137,0.7466666666666667,0.7512508569024051
10.0,25.0,3000.0,0.7533333333333333,0.7861035714739699,0.7533333333333333,0.7585818053095288
