K,k,size,accuracy,precision,recall,f1
10.0,60.0,3000.0,0.7433333333333333,0.7786033281733747,0.7433333333333333,0.7469303274191808
10.0,61.0,3000.0,0.7366666666666667,0.7764743544719702,0.7366666666666667,0.7400946743907917
10.0,62.0,3000.0,0.74,0.7798780560335665,0.74,0.743301400016407
10.0,63.0,3000.0,0.7366666666666667,0.7751464918902378,0.7366666666666667,0.7398928646932073
10.0,64.0,3000.0,0.7366666666666667,0.7751464918902378,0.7366666666666667,0.7398928646932073
10.0,65.0,3000.0,0.7333333333333333,0.7718684322213734,0.7333333333333333,0.7355385616432983
10.0,66.0,3000.0,0.7333333333333333,0.7718684322213734,0.7333333333333333,0.7355385616432983
10.0,67.0,3000.0,0.7366666666666667,0.7752894848529522,0.7366666666666667,0.7387168551486225
10.0,68.0,3000.0,0.7366666666666667,0.7752894848529522,0.7366666666666667,0.7387168551486225
10.0,69.0,3000.0,0.7366666666666667,0.7737717559996972,0.7366666666666667,0.7383897230781383
10.0,70.0,3000.0,0.7366666666666667,0.7740958994708994,0.7366666666666667,0.7386622843718263
10.0,71.0,3000.0,0.7233333333333334,0.7632160124794534,0.7233333333333334,0.7265622404658972
10.0,72.0,3000.0,0.7233333333333334,0.7632160124794534,0.7233333333333334,0.7265622404658972
10.0,73.0,3000.0,0.7266666666666667,0.7666861659359951,0.7266666666666667,0.7315182736332807
10.0,74.0,3000.0,0.7233333333333334,0.7614973496687475,0.7233333333333334,0.7276945761630195
10.0,75.0,3000.0,0.7233333333333334,0.760049299184186,0.7233333333333334,0.7272840073461206
10.0,76.0,3000.0,0.7233333333333334,0.760835389374605,0.7233333333333334,0.7264055455573647
10.0,77.0,3000.0,0.7233333333333334,0.7602471540804875,0.7233333333333334,0.7261163522544727
10.0,78.0,3000.0,0.73,0.7663772045855378,0.73,0.7327325110810706
10.0,79.0,3000.0,0.7233333333333334,0.7597105379188713,0.7233333333333334,0.7260671306707549
10.0,80.0,3000.0,0.7233333333333334,0.7597105379188713,0.7233333333333334,0.7260671306707549
10.0,81.0,3000.0,0.7233333333333334,0.7585719406041986,0.7233333333333334,0.7258327351581639
10.0,82.0,3000.0,0.7233333333333334,0.7585719406041986,0.7233333333333334,0.7258327351581639
10.0,83.0,3000.0,0.7266666666666667,0.7610783540108252,0.7266666666666667,0.7298475228276177
10.0,84.0,3000.0,0.7266666666666667,0.7625957679159584,0.7266666666666667,0.7303615669434883
10.0,85.0,3000.0,0.7233333333333334,0.7604452302815498,0.7233333333333334,0.7262158068212575
10.0,86.0,3000.0,0.7133333333333334,0.7506041025210936,0.7133333333333334,0.7151588849091512
10.0,87.0,3000.0,0.7133333333333334,0.7485322673185869,0.7133333333333334,0.7144362240904378
10.0,88.0,3000.0,0.7133333333333334,0.7457549768702438,0.7133333333333334,0.7145390277977167
10.0,89.0,3000.0,0.72,0.7503062169312169,0.72,0.7226764568735278
10.0,90.0,3000.0,0.72,0.7503062169312169,0.72,0.7226764568735278
10.0,91.0,3000.0,0.7166666666666667,0.7478744823528355,0.7166666666666667,0.720251060048131
10.0,92.0,3000.0,0.7166666666666667,0.7493244823528354,0.7166666666666667,0.7200804729722534
10.0,93.0,3000.0,0.7133333333333334,0.7450151706119448,0.7133333333333334,0.7164167243751716
10.0,94.0,3000.0,0.7166666666666667,0.7464040595008338,0.7166666666666667,0.7198392124431069
10.0,95.0,3000.0,0.7166666666666667,0.7456690845991921,0.7166666666666667,0.7195388408208174
10.0,96.0,3000.0,0.7133333333333334,0.7442035673578128,0.7133333333333334,0.7158298556883028
